"dataset","split","B","nodesize","method","mse","mae","lambda","lambda_naive","leaves","n_eff","n_train"
"attitude",19,500,5,"LLF",117.567987382099,8.78318148148149,0.955083197862053,0.973087969039828,6.596,1.89131643213404,21
"attitude",20,5,5,"RF",119.708092592593,9.59666666666667,0.935123559419147,0.964026905925424,6.8,1.78334406846518,21
"attitude",20,5,5,"SSRF-JS",127.272878405941,9.91985436422065,0.935123559419147,0.964026905925424,6.8,1.78334406846518,21
"attitude",20,5,5,"SSRF",133.110719452242,10.1169342591626,0.935123559419147,0.964026905925424,6.8,1.78334406846518,21
"attitude",20,5,5,"SSRF-naive",125.331901110154,9.83084707594261,0.935123559419147,0.964026905925424,6.8,1.78334406846518,21
"attitude",20,10,5,"RF",57.9398533950617,6.71314814814815,0.957122086403258,0.977528362979199,6.5,1.93341108363733,21
"attitude",20,10,5,"SSRF-JS",59.2090662398192,6.71576169282515,0.957122086403258,0.977528362979199,6.5,1.93341108363733,21
"attitude",20,10,5,"SSRF",60.2001509161209,6.71181873661808,0.957122086403258,0.977528362979199,6.5,1.93341108363733,21
"attitude",20,10,5,"SSRF-naive",59.2429496210367,6.74172077869829,0.957122086403258,0.977528362979199,6.5,1.93341108363733,21
"attitude",20,25,5,"RF",83.0593715061728,6.81162962962963,0.963360094127214,0.978824982522055,7.16,1.76821311379313,21
"attitude",20,25,5,"SSRF-JS",84.102456707257,6.8353774353774,0.963360094127214,0.978824982522055,7.16,1.76821311379313,21
"attitude",20,25,5,"SSRF",84.801808582525,6.86312934042204,0.963360094127214,0.978824982522055,7.16,1.76821311379313,21
"attitude",20,25,5,"SSRF-naive",83.9871465668565,6.83908755383868,0.963360094127214,0.978824982522055,7.16,1.76821311379313,21
"attitude",20,25,5,"RF-tuned",68.7423388163545,6.44630511463845,0.963360094127214,0.978824982522055,7.16,1.76821311379313,21
"attitude",20,25,5,"SSRF-tuned",72.3638635582088,6.67535006124568,0.963360094127214,0.978824982522055,7.16,1.76821311379313,21
"attitude",20,25,5,"GBM",96.4468550072168,8.92305467902931,0.963360094127214,0.978824982522055,7.16,1.76821311379313,21
"attitude",20,25,5,"LassoRF",81.3937026172839,7.75333333333333,0.963360094127214,0.978824982522055,7.16,1.76821311379313,21
"attitude",20,25,5,"LLF",91.0244243024693,7.57974074074075,0.963360094127214,0.978824982522055,7.16,1.76821311379313,21
"attitude",20,100,5,"RF",53.4977033981482,6.27612962962964,0.946305014006827,0.969049331598067,6.92,1.83642416444865,21
"attitude",20,100,5,"SSRF-JS",55.1156967063703,6.37464717709636,0.946305014006827,0.969049331598067,6.92,1.83642416444865,21
"attitude",20,100,5,"SSRF",55.7333814851132,6.41741610971861,0.946305014006827,0.969049331598067,6.92,1.83642416444865,21
"attitude",20,100,5,"SSRF-naive",54.5461719518514,6.34082929719122,0.946305014006827,0.969049331598067,6.92,1.83642416444865,21
"attitude",20,100,5,"RF-tuned",57.8021538179012,6.72598148148148,0.946305014006827,0.969049331598067,6.92,1.83642416444865,21
"attitude",20,100,5,"SSRF-tuned",53.5805364676336,6.36689673937109,0.946305014006827,0.969049331598067,6.92,1.83642416444865,21
"attitude",20,100,5,"GBM",114.852782102247,8.9805556150242,0.946305014006827,0.969049331598067,6.92,1.83642416444865,21
"attitude",20,100,5,"LassoRF",54.2010377839506,6.3727037037037,0.946305014006827,0.969049331598067,6.92,1.83642416444865,21
"attitude",20,100,5,"LLF",58.0179283518518,6.51877777777778,0.946305014006827,0.969049331598067,6.92,1.83642416444865,21
"attitude",20,500,5,"RF",44.6674400201234,5.05146296296297,0.934907081423369,0.964772096384337,7.072,1.77246495408593,21
"attitude",20,500,5,"SSRF-JS",45.998917507308,5.14783579491787,0.934907081423369,0.964772096384337,7.072,1.77246495408593,21
"attitude",20,500,5,"SSRF",47.2138471976595,5.22190131116768,0.934907081423369,0.964772096384337,7.072,1.77246495408593,21
"attitude",20,500,5,"SSRF-naive",45.569136928421,5.12511143029297,0.934907081423369,0.964772096384337,7.072,1.77246495408593,21
"attitude",20,500,5,"RF-tuned",39.3070163333333,4.84433333333333,0.934907081423369,0.964772096384337,7.072,1.77246495408593,21
"attitude",20,500,5,"SSRF-tuned",44.2563290214255,5.03898814177381,0.934907081423369,0.964772096384337,7.072,1.77246495408593,21
"attitude",20,500,5,"GBM",94.4955087045455,8.29800620414671,0.934907081423369,0.964772096384337,7.072,1.77246495408593,21
"attitude",20,500,5,"LassoRF",42.806201945679,5.02199999999999,0.934907081423369,0.964772096384337,7.072,1.77246495408593,21
"attitude",20,500,5,"LLF",42.3990442728396,4.99423703703704,0.934907081423369,0.964772096384337,7.072,1.77246495408593,21
"attitude",21,5,5,"RF",75.2577839506173,8.23222222222222,0.925147535332715,0.960661544637053,6.2,1.84799619524477,21
"attitude",21,5,5,"SSRF-JS",77.715811091169,8.3633517514086,0.925147535332715,0.960661544637053,6.2,1.84799619524477,21
"attitude",21,5,5,"SSRF",80.5977826615378,8.50107471586741,0.925147535332715,0.960661544637053,6.2,1.84799619524477,21
"attitude",21,5,5,"SSRF-naive",76.9347969511882,8.34167347780211,0.925147535332715,0.960661544637053,6.2,1.84799619524477,21
"attitude",21,10,5,"RF",70.8976638888889,6.21277777777778,0.926046630471019,0.956277867702693,6.6,1.87676979388209,21
"attitude",21,10,5,"SSRF-JS",68.1617257393956,6.14153577580127,0.926046630471019,0.956277867702693,6.6,1.87676979388209,21
"attitude",21,10,5,"SSRF",65.655288209789,6.11897679237097,0.926046630471019,0.956277867702693,6.6,1.87676979388209,21
"attitude",21,10,5,"SSRF-naive",69.59344277454,6.18827701963701,0.926046630471019,0.956277867702693,6.6,1.87676979388209,21
"attitude",21,25,5,"RF",55.6744118518518,6.5,0.921526885881124,0.948655545535615,7.08,1.8479489935123,21
"attitude",21,25,5,"SSRF-JS",59.1780258090868,6.76210646645678,0.921526885881124,0.948655545535615,7.08,1.8479489935123,21
"attitude",21,25,5,"SSRF",60.8708377788922,6.86734166521368,0.921526885881124,0.948655545535615,7.08,1.8479489935123,21
"attitude",21,25,5,"SSRF-naive",57.7833093003083,6.66251222716671,0.921526885881124,0.948655545535615,7.08,1.8479489935123,21
"attitude",21,25,5,"RF-tuned",49.4555486419752,5.90414814814814,0.921526885881124,0.948655545535615,7.08,1.8479489935123,21
"attitude",21,25,5,"SSRF-tuned",63.5313851002034,6.80393374256159,0.921526885881124,0.948655545535615,7.08,1.8479489935123,21
"attitude",21,25,5,"GBM",119.712941365753,9.33030010799282,0.921526885881124,0.948655545535615,7.08,1.8479489935123,21
"attitude",21,25,5,"LassoRF",78.8248336296296,7.45696296296296,0.921526885881124,0.948655545535615,7.08,1.8479489935123,21
"attitude",21,25,5,"LLF",52.7417503981482,6.24746296296297,0.921526885881124,0.948655545535615,7.08,1.8479489935123,21
"attitude",21,100,5,"RF",81.8327441481481,6.69048148148148,0.936865039036142,0.966175670077903,7.02,1.7617410260447,21
"attitude",21,100,5,"SSRF-JS",84.5790197490208,6.90153039213798,0.936865039036142,0.966175670077903,7.02,1.7617410260447,21
"attitude",21,100,5,"SSRF",85.5858107160022,6.98414323141933,0.936865039036142,0.966175670077903,7.02,1.7617410260447,21
"attitude",21,100,5,"SSRF-naive",83.0366465395052,6.76982388367865,0.936865039036142,0.966175670077903,7.02,1.7617410260447,21
"attitude",21,100,5,"RF-tuned",88.3452485459955,7.34116754850089,0.936865039036142,0.966175670077903,7.02,1.7617410260447,21
"attitude",21,100,5,"SSRF-tuned",76.3946239771172,6.77688780075605,0.936865039036142,0.966175670077903,7.02,1.7617410260447,21
"attitude",21,100,5,"GBM",101.814950712293,8.19189985701031,0.936865039036142,0.966175670077903,7.02,1.7617410260447,21
"attitude",21,100,5,"LassoRF",83.7730048888889,7.59107407407407,0.936865039036142,0.966175670077903,7.02,1.7617410260447,21
"attitude",21,100,5,"LLF",78.4226908641974,6.57133333333333,0.936865039036142,0.966175670077903,7.02,1.7617410260447,21
"attitude",21,500,5,"RF",70.6331087114815,6.54386296296296,0.94772315657344,0.971030020843997,7.022,1.78500861939936,21
"attitude",21,500,5,"SSRF-JS",71.4798694540579,6.58071875793519,0.94772315657344,0.971030020843997,7.022,1.78500861939936,21
"attitude",21,500,5,"SSRF",72.1369999013765,6.60988183526036,0.94772315657344,0.971030020843997,7.022,1.78500861939936,21
"attitude",21,500,5,"SSRF-naive",71.2162972461204,6.56915769379956,0.94772315657344,0.971030020843997,7.022,1.78500861939936,21
"attitude",21,500,5,"RF-tuned",68.2806777156707,6.10271197483286,0.94772315657344,0.971030020843997,7.022,1.78500861939936,21
"attitude",21,500,5,"SSRF-tuned",69.9709925745609,6.39645244270406,0.94772315657344,0.971030020843997,7.022,1.78500861939936,21
"attitude",21,500,5,"GBM",108.967166707346,8.4263995009112,0.94772315657344,0.971030020843997,7.022,1.78500861939936,21
"attitude",21,500,5,"LassoRF",62.9157201370371,6.0633925925926,0.94772315657344,0.971030020843997,7.022,1.78500861939936,21
"attitude",21,500,5,"LLF",69.8173562786418,6.62829999999999,0.94772315657344,0.971030020843997,7.022,1.78500861939936,21
"attitude",22,5,5,"RF",80.3582987654322,8.25111111111111,0.949937267942592,0.97660814117909,7,1.78653854082426,21
"attitude",22,5,5,"SSRF-JS",80.3462165107619,8.25092068455461,0.949937267942592,0.97660814117909,7,1.78653854082426,21
"attitude",22,5,5,"SSRF",81.0974071981314,8.28419200561619,0.949937267942592,0.97660814117909,7,1.78653854082426,21
"attitude",22,5,5,"SSRF-naive",80.5238790583461,8.26187747481637,0.949937267942592,0.97660814117909,7,1.78653854082426,21
"attitude",22,10,5,"RF",86.9845339506173,7.66074074074074,0.954395171219388,0.979837355389067,7.3,1.68878556308049,21
"attitude",22,10,5,"SSRF-JS",89.2815837670686,7.70959834768851,0.954395171219388,0.979837355389067,7.3,1.68878556308049,21
"attitude",22,10,5,"SSRF",89.7465432928645,7.69812921805985,0.954395171219388,0.979837355389067,7.3,1.68878556308049,21
"attitude",22,10,5,"SSRF-naive",87.9796099800565,7.69204571748266,0.954395171219388,0.979837355389067,7.3,1.68878556308049,21
"attitude",22,25,5,"RF",40.038395308642,4.75992592592593,0.919963303759095,0.955961213811294,6.64,1.86091573596889,21
"attitude",22,25,5,"SSRF-JS",39.6493166429745,4.63952452923451,0.919963303759095,0.955961213811294,6.64,1.86091573596889,21
"attitude",22,25,5,"SSRF",39.4814130002748,4.64126966308898,0.919963303759095,0.955961213811294,6.64,1.86091573596889,21
"attitude",22,25,5,"SSRF-naive",39.5359506031299,4.65860472198304,0.919963303759095,0.955961213811294,6.64,1.86091573596889,21
"attitude",22,25,5,"RF-tuned",36.7657013003835,5.00649559082893,0.919963303759095,0.955961213811294,6.64,1.86091573596889,21
"attitude",22,25,5,"SSRF-tuned",26.9917243616823,4.18074047053827,0.919963303759095,0.955961213811294,6.64,1.86091573596889,21
"attitude",22,25,5,"GBM",111.490714073601,7.90305561263043,0.919963303759095,0.955961213811294,6.64,1.86091573596889,21
"attitude",22,25,5,"LassoRF",35.34264,5.18666666666666,0.919963303759095,0.955961213811294,6.64,1.86091573596889,21
"attitude",22,25,5,"LLF",34.5680117469135,4.84222222222222,0.919963303759095,0.955961213811294,6.64,1.86091573596889,21
"attitude",22,100,5,"RF",27.6437569969136,4.04887037037037,0.940330917706902,0.967993689803321,6.88,1.82491289376378,21
"attitude",22,100,5,"SSRF-JS",25.664460409703,3.94044872558639,0.940330917706902,0.967993689803321,6.88,1.82491289376378,21
"attitude",22,100,5,"SSRF",24.7405883732269,3.85661575541288,0.940330917706902,0.967993689803321,6.88,1.82491289376378,21
"attitude",22,100,5,"SSRF-naive",25.9698975763798,3.95094254084059,0.940330917706902,0.967993689803321,6.88,1.82491289376378,21
"attitude",22,100,5,"RF-tuned",35.9296392037037,4.69918518518519,0.940330917706902,0.967993689803321,6.88,1.82491289376378,21
"attitude",22,100,5,"SSRF-tuned",44.7799912247078,5.12715337788265,0.940330917706902,0.967993689803321,6.88,1.82491289376378,21
"attitude",22,100,5,"GBM",66.8806371937384,6.26666545558888,0.940330917706902,0.967993689803321,6.88,1.82491289376378,21
"attitude",22,100,5,"LassoRF",74.7190296666668,6.76103703703705,0.940330917706902,0.967993689803321,6.88,1.82491289376378,21
"attitude",22,100,5,"LLF",28.8310937839507,4.10892592592593,0.940330917706902,0.967993689803321,6.88,1.82491289376378,21
"attitude",22,500,5,"RF",101.860701749876,8.0535037037037,0.93180415281251,0.959722007465364,6.714,1.88169034476136,21
"attitude",22,500,5,"SSRF-JS",104.676568534953,8.19806262019864,0.93180415281251,0.959722007465364,6.714,1.88169034476136,21
"attitude",22,500,5,"SSRF",106.052397287839,8.25638480119021,0.93180415281251,0.959722007465364,6.714,1.88169034476136,21
"attitude",22,500,5,"SSRF-naive",103.477067378753,8.13424723815926,0.93180415281251,0.959722007465364,6.714,1.88169034476136,21
"attitude",22,500,5,"RF-tuned",112.464095588729,8.90071234269782,0.93180415281251,0.959722007465364,6.714,1.88169034476136,21
"attitude",22,500,5,"SSRF-tuned",111.889481536383,8.69690160964861,0.93180415281251,0.959722007465364,6.714,1.88169034476136,21
"attitude",22,500,5,"GBM",149.333700976814,8.24908915382269,0.93180415281251,0.959722007465364,6.714,1.88169034476136,21
"attitude",22,500,5,"LassoRF",81.0654208385187,7.56358518518519,0.93180415281251,0.959722007465364,6.714,1.88169034476136,21
"attitude",22,500,5,"LLF",101.979348775555,8.1151111111111,0.93180415281251,0.959722007465364,6.714,1.88169034476136,21
"attitude",23,5,5,"RF",79.2974530864197,8.06407407407407,0.948783947908609,0.978401477061173,6.6,1.62125796564299,21
"attitude",23,5,5,"SSRF-JS",82.1134033026939,8.1833139652937,0.948783947908609,0.978401477061173,6.6,1.62125796564299,21
"attitude",23,5,5,"SSRF",82.811150532683,8.20797024470281,0.948783947908609,0.978401477061173,6.6,1.62125796564299,21
"attitude",23,5,5,"SSRF-naive",81.1582286625933,8.14682010800075,0.948783947908609,0.978401477061173,6.6,1.62125796564299,21
"attitude",23,10,5,"RF",110.321878395062,7.65703703703703,0.962205895347598,0.977740327940513,6.7,1.90976739580778,21
"attitude",23,10,5,"SSRF-JS",111.304173749494,7.6742695765464,0.962205895347598,0.977740327940513,6.7,1.90976739580778,21
"attitude",23,10,5,"SSRF",112.124003054536,7.72468923090777,0.962205895347598,0.977740327940513,6.7,1.90976739580778,21
"attitude",23,10,5,"SSRF-naive",110.731543993545,7.67281992981771,0.962205895347598,0.977740327940513,6.7,1.90976739580778,21
"attitude",23,25,5,"RF",47.8168067160494,5.47244444444445,0.955415824442033,0.976544196361139,7.28,1.66438058816856,21
"attitude",23,25,5,"SSRF-JS",49.7253104920272,5.58225710025569,0.955415824442033,0.976544196361139,7.28,1.66438058816856,21
"attitude",23,25,5,"SSRF",50.6878254002125,5.65284194263492,0.955415824442033,0.976544196361139,7.28,1.66438058816856,21
"attitude",23,25,5,"SSRF-naive",48.6475095672359,5.50164158314444,0.955415824442033,0.976544196361139,7.28,1.66438058816856,21
"attitude",23,25,5,"RF-tuned",76.2446243198884,6.78013155689626,0.955415824442033,0.976544196361139,7.28,1.66438058816856,21
"attitude",23,25,5,"SSRF-tuned",63.333550068354,6.52314858598192,0.955415824442033,0.976544196361139,7.28,1.66438058816856,21
"attitude",23,25,5,"GBM",164.869188925931,11.0485830110069,0.955415824442033,0.976544196361139,7.28,1.66438058816856,21
"attitude",23,25,5,"LassoRF",70.5645868641975,7.32888888888889,0.955415824442033,0.976544196361139,7.28,1.66438058816856,21
"attitude",23,25,5,"LLF",53.4849936851851,5.75251851851852,0.955415824442033,0.976544196361139,7.28,1.66438058816856,21
"attitude",23,100,5,"RF",116.857643231481,8.39242592592593,0.924665406666944,0.958087583171629,6.95,1.7666747359003,21
"attitude",23,100,5,"SSRF-JS",120.626879035232,8.60751736099926,0.924665406666944,0.958087583171629,6.95,1.7666747359003,21
"attitude",23,100,5,"SSRF",123.016193990235,8.70308850899465,0.924665406666944,0.958087583171629,6.95,1.7666747359003,21
"attitude",23,100,5,"SSRF-naive",119.599029717671,8.53109167679959,0.924665406666944,0.958087583171629,6.95,1.7666747359003,21
"attitude",23,100,5,"RF-tuned",118.9000574583,8.77430174930562,0.924665406666944,0.958087583171629,6.95,1.7666747359003,21
"attitude",23,100,5,"SSRF-tuned",125.098257778031,8.81086901480013,0.924665406666944,0.958087583171629,6.95,1.7666747359003,21
"attitude",23,100,5,"GBM",84.8279996942268,7.32068923271962,0.924665406666944,0.958087583171629,6.95,1.7666747359003,21
"attitude",23,100,5,"LassoRF",133.622012009259,9.10253703703704,0.924665406666944,0.958087583171629,6.95,1.7666747359003,21
"attitude",23,100,5,"LLF",106.352906685185,7.88688888888889,0.924665406666944,0.958087583171629,6.95,1.7666747359003,21
"attitude",23,500,5,"RF",101.653691653827,7.47805925925925,0.939199135916547,0.965229549907286,6.696,1.87623052539561,21
"attitude",23,500,5,"SSRF-JS",101.803121995165,7.43066589130747,0.939199135916547,0.965229549907286,6.696,1.87623052539561,21
"attitude",23,500,5,"SSRF",101.747258921753,7.39456890277777,0.939199135916547,0.965229549907286,6.696,1.87623052539561,21
"attitude",23,500,5,"SSRF-naive",101.443692734114,7.43469709005229,0.939199135916547,0.965229549907286,6.696,1.87623052539561,21
"attitude",23,500,5,"RF-tuned",100.869505777778,7.45244444444445,0.939199135916547,0.965229549907286,6.696,1.87623052539561,21
"attitude",23,500,5,"SSRF-tuned",100.977582754138,7.36080634177891,0.939199135916547,0.965229549907286,6.696,1.87623052539561,21
"attitude",23,500,5,"GBM",81.591015922585,6.97403211759645,0.939199135916547,0.965229549907286,6.696,1.87623052539561,21
"attitude",23,500,5,"LassoRF",68.3578927279013,6.72711111111112,0.939199135916547,0.965229549907286,6.696,1.87623052539561,21
"attitude",23,500,5,"LLF",108.928625493951,7.74009259259259,0.939199135916547,0.965229549907286,6.696,1.87623052539561,21
"attitude",24,5,5,"RF",72.9410654320988,7.63740740740741,0.968112751250199,0.984091052337779,7.6,1.73448364500996,21
"attitude",24,5,5,"SSRF-JS",72.0052551909626,7.5848834739133,0.968112751250199,0.984091052337779,7.6,1.73448364500996,21
"attitude",24,5,5,"SSRF",72.2584733629652,7.59886486685179,0.968112751250199,0.984091052337779,7.6,1.73448364500996,21
"attitude",24,5,5,"SSRF-naive",72.6033823226152,7.62041436789911,0.968112751250199,0.984091052337779,7.6,1.73448364500996,21
"attitude",24,10,5,"RF",70.4573225308642,7.45537037037037,0.947070359122269,0.96628281728967,6.7,1.88529854693156,21
"attitude",24,10,5,"SSRF-JS",71.6705190499025,7.50785867918226,0.947070359122269,0.96628281728967,6.7,1.88529854693156,21
"attitude",24,10,5,"SSRF",71.7958492855058,7.51493917915953,0.947070359122269,0.96628281728967,6.7,1.88529854693156,21
"attitude",24,10,5,"SSRF-naive",71.3513221597504,7.49673983518263,0.947070359122269,0.96628281728967,6.7,1.88529854693156,21
"attitude",24,25,5,"RF",50.3089442469136,6.42214814814815,0.950049593419927,0.974033914671339,6.68,1.80117123688804,21
"attitude",24,25,5,"SSRF-JS",49.9428658082894,6.3701197981161,0.950049593419927,0.974033914671339,6.68,1.80117123688804,21
"attitude",24,25,5,"SSRF",49.5692530961599,6.31478436177615,0.950049593419927,0.974033914671339,6.68,1.80117123688804,21
"attitude",24,25,5,"SSRF-naive",50.1315981487809,6.39416018535215,0.950049593419927,0.974033914671339,6.68,1.80117123688804,21
"attitude",24,25,5,"RF-tuned",60.6999191056288,6.71681156782292,0.950049593419927,0.974033914671339,6.68,1.80117123688804,21
"attitude",24,25,5,"SSRF-tuned",52.4932642891451,5.68755865137805,0.950049593419927,0.974033914671339,6.68,1.80117123688804,21
"attitude",24,25,5,"GBM",61.6981861033674,6.12914658094466,0.950049593419927,0.974033914671339,6.68,1.80117123688804,21
"attitude",24,25,5,"LassoRF",80.4532213827161,7.54940740740741,0.950049593419927,0.974033914671339,6.68,1.80117123688804,21
"attitude",24,25,5,"LLF",49.3456710154321,6.21827777777778,0.950049593419927,0.974033914671339,6.68,1.80117123688804,21
"attitude",24,100,5,"RF",49.1717838209877,5.35388888888889,0.949270792574579,0.970223429635807,6.66,1.84193012232228,21
"attitude",24,100,5,"SSRF-JS",49.8535368780921,5.30230955736909,0.949270792574579,0.970223429635807,6.66,1.84193012232228,21
"attitude",24,100,5,"SSRF",50.4706414703952,5.27711297557858,0.949270792574579,0.970223429635807,6.66,1.84193012232228,21
"attitude",24,100,5,"SSRF-naive",49.6405165215209,5.32741683718341,0.949270792574579,0.970223429635807,6.66,1.84193012232228,21
"attitude",24,100,5,"RF-tuned",55.3418524826189,5.89535714285715,0.949270792574579,0.970223429635807,6.66,1.84193012232228,21
"attitude",24,100,5,"SSRF-tuned",58.1481044502043,5.68851144658147,0.949270792574579,0.970223429635807,6.66,1.84193012232228,21
"attitude",24,100,5,"GBM",62.2574986722078,6.71330647394426,0.949270792574579,0.970223429635807,6.66,1.84193012232228,21
"attitude",24,100,5,"LassoRF",58.1740353271606,5.23225925925926,0.949270792574579,0.970223429635807,6.66,1.84193012232228,21
"attitude",24,100,5,"LLF",65.3868851296297,5.7164074074074,0.949270792574579,0.970223429635807,6.66,1.84193012232228,21
"attitude",24,500,5,"RF",63.1836481258023,7.15692962962963,0.932651210292211,0.960538589650115,6.69,1.88017333897577,21
"attitude",24,500,5,"SSRF-JS",65.1201502729977,7.22193464333054,0.932651210292211,0.960538589650115,6.69,1.88017333897577,21
"attitude",24,500,5,"SSRF",66.0795499204912,7.2470841612853,0.932651210292211,0.960538589650115,6.69,1.88017333897577,21
"attitude",24,500,5,"SSRF-naive",64.3020957695548,7.19521810791076,0.932651210292211,0.960538589650115,6.69,1.88017333897577,21
"attitude",24,500,5,"RF-tuned",57.2985705555556,6.75877777777778,0.932651210292211,0.960538589650115,6.69,1.88017333897577,21
"attitude",24,500,5,"SSRF-tuned",65.616983094045,7.17006457385069,0.932651210292211,0.960538589650115,6.69,1.88017333897577,21
"attitude",24,500,5,"GBM",99.5827393127657,7.48499525922307,0.932651210292211,0.960538589650115,6.69,1.88017333897577,21
"attitude",24,500,5,"LassoRF",74.5295636537036,7.66209259259259,0.932651210292211,0.960538589650115,6.69,1.88017333897577,21
"attitude",24,500,5,"LLF",63.9598843765431,7.18362962962962,0.932651210292211,0.960538589650115,6.69,1.88017333897577,21
"attitude",25,5,5,"RF",82.605675308642,7.51444444444445,0.965292236723368,0.983406718781398,6.2,1.89068064551936,21
"attitude",25,5,5,"SSRF-JS",80.8010933088933,7.43809044530851,0.965292236723368,0.983406718781398,6.2,1.89068064551936,21
"attitude",25,5,5,"SSRF",79.2761341254029,7.36682681114428,0.965292236723368,0.983406718781398,6.2,1.89068064551936,21
"attitude",25,5,5,"SSRF-naive",80.9060052909921,7.44732421277547,0.965292236723368,0.983406718781398,6.2,1.89068064551936,21
"attitude",25,10,5,"RF",122.777622222222,7.47851851851852,0.950279999708776,0.973519651979887,6.6,1.85300188027461,21
"attitude",25,10,5,"SSRF-JS",118.725210313707,7.19461999722654,0.950279999708776,0.973519651979887,6.6,1.85300188027461,21
"attitude",25,10,5,"SSRF",115.200639690334,6.91323567117874,0.950279999708776,0.973519651979887,6.6,1.85300188027461,21
"attitude",25,10,5,"SSRF-naive",120.813753161533,7.29875281973239,0.950279999708776,0.973519651979887,6.6,1.85300188027461,21
"attitude",25,25,5,"RF",102.741868987654,7.78437037037037,0.94522989322964,0.969206400909116,7,1.75326535649225,21
"attitude",25,25,5,"SSRF-JS",102.904584655185,7.85267929472164,0.94522989322964,0.969206400909116,7,1.75326535649225,21
"attitude",25,25,5,"SSRF",103.875518584205,7.93832957372002,0.94522989322964,0.969206400909116,7,1.75326535649225,21
"attitude",25,25,5,"SSRF-naive",103.03315812343,7.82889501079914,0.94522989322964,0.969206400909116,7,1.75326535649225,21
"attitude",25,25,5,"RF-tuned",111.862488888889,8.15555555555556,0.94522989322964,0.969206400909116,7,1.75326535649225,21
"attitude",25,25,5,"SSRF-tuned",122.181457355283,7.93738953422246,0.94522989322964,0.969206400909116,7,1.75326535649225,21
"attitude",25,25,5,"GBM",78.5925678305479,7.07864351541314,0.94522989322964,0.969206400909116,7,1.75326535649225,21
"attitude",25,25,5,"LassoRF",116.20425762963,8.27355555555556,0.94522989322964,0.969206400909116,7,1.75326535649225,21
"attitude",25,25,5,"LLF",81.7288091635802,6.96827777777778,0.94522989322964,0.969206400909116,7,1.75326535649225,21
"attitude",25,100,5,"RF",39.6671730555556,5.05181481481482,0.93780999194259,0.960762807420185,6.82,1.82453629210572,21
"attitude",25,100,5,"SSRF-JS",38.9921086706576,4.97127632202787,0.93780999194259,0.960762807420185,6.82,1.82453629210572,21
"attitude",25,100,5,"SSRF",38.7048531521808,4.92822858697404,0.93780999194259,0.960762807420185,6.82,1.82453629210572,21
"attitude",25,100,5,"SSRF-naive",39.1146456749047,5.00579630805062,0.93780999194259,0.960762807420185,6.82,1.82453629210572,21
"attitude",25,100,5,"RF-tuned",43.2620384022616,5.43954894179894,0.93780999194259,0.960762807420185,6.82,1.82453629210572,21
"attitude",25,100,5,"SSRF-tuned",41.0772494956697,5.08206342048053,0.93780999194259,0.960762807420185,6.82,1.82453629210572,21
"attitude",25,100,5,"GBM",51.6567743890208,5.62415275052261,0.93780999194259,0.960762807420185,6.82,1.82453629210572,21
"attitude",25,100,5,"LassoRF",46.2528735724363,5.89707407407407,0.93780999194259,0.960762807420185,6.82,1.82453629210572,21
"attitude",25,100,5,"LLF",42.158961617284,5.33877777777778,0.93780999194259,0.960762807420185,6.82,1.82453629210572,21
"attitude",25,500,5,"RF",101.706137704041,8.57208148148147,0.93633136361209,0.964929518258528,6.93,1.82042725072157,21
"attitude",25,500,5,"SSRF-JS",103.983152114362,8.57847174715503,0.93633136361209,0.964929518258528,6.93,1.82042725072157,21
"attitude",25,500,5,"SSRF",105.223087050894,8.59022596593607,0.93633136361209,0.964929518258528,6.93,1.82042725072157,21
"attitude",25,500,5,"SSRF-naive",103.027207699515,8.57595434628422,0.93633136361209,0.964929518258528,6.93,1.82042725072157,21
"attitude",25,500,5,"RF-tuned",104.907336344312,8.53051645067371,0.93633136361209,0.964929518258528,6.93,1.82042725072157,21
"attitude",25,500,5,"SSRF-tuned",107.596423980766,8.65285678669648,0.93633136361209,0.964929518258528,6.93,1.82042725072157,21
"attitude",25,500,5,"GBM",91.244822110541,7.33897361502005,0.93633136361209,0.964929518258528,6.93,1.82042725072157,21
"attitude",25,500,5,"LassoRF",98.0925205858931,8.16323333333333,0.93633136361209,0.964929518258528,6.93,1.82042725072157,21
"attitude",25,500,5,"LLF",100.847183326049,8.57427037037037,0.93633136361209,0.964929518258528,6.93,1.82042725072157,21
"attitude",26,5,5,"RF",113.872548148148,7.97259259259259,0.940952153112816,0.958978552036741,6.2,2.15969765002023,21
"attitude",26,5,5,"SSRF-JS",110.330814690363,7.62274271592397,0.940952153112816,0.958978552036741,6.2,2.15969765002023,21
"attitude",26,5,5,"SSRF",103.749356933682,7.38661370538288,0.940952153112816,0.958978552036741,6.2,2.15969765002023,21
"attitude",26,5,5,"SSRF-naive",106.319547639888,7.61292488702833,0.940952153112816,0.958978552036741,6.2,2.15969765002023,21
"attitude",26,10,5,"RF",112.505343209877,8.61074074074074,0.965241817395459,0.979850215377748,6.8,1.90053888825515,21
"attitude",26,10,5,"SSRF-JS",112.523968818672,8.57713415619545,0.965241817395459,0.979850215377748,6.8,1.90053888825515,21
"attitude",26,10,5,"SSRF",113.147772006748,8.62200763981659,0.965241817395459,0.979850215377748,6.8,1.90053888825515,21
"attitude",26,10,5,"SSRF-naive",112.100015018181,8.57685684781028,0.965241817395459,0.979850215377748,6.8,1.90053888825515,21
