experiment,dgp,n,p,B,min_leaf,rep,method,mse,mse_true
equivalence,dgp2,600,10,25,5,15,RF,0.9237733504415562,0.0613590556933887
equivalence,dgp2,600,10,25,5,15,SSRF-JS,0.9015294896278062,0.046698236765525813
equivalence,dgp2,600,10,40,5,15,RF,0.9114226631185831,0.05448322605645546
equivalence,dgp2,600,10,40,5,15,SSRF-JS,0.892876748611349,0.0423023170880251
equivalence,dgp2,600,10,50,5,15,RF,0.9075321573162952,0.05610168524108109
equivalence,dgp2,600,10,50,5,15,SSRF-JS,0.8896771388634346,0.04359486656177433
equivalence,dgp2,600,10,60,5,15,RF,0.9057804383761334,0.054379744496923864
equivalence,dgp2,600,10,60,5,15,SSRF-JS,0.889121918194538,0.0429195067910775
equivalence,dgp2,600,10,100,5,15,RF,0.9030028573137221,0.054368390968766334
equivalence,dgp2,600,10,100,5,15,SSRF-JS,0.8869109856649273,0.04293478743930573
equivalence,dgp2,600,10,150,5,15,RF,0.9019536399949271,0.05348159952420358
equivalence,dgp2,600,10,150,5,15,SSRF-JS,0.886081108014745,0.04217525085402212
equivalence,dgp2,600,10,250,5,15,RF,0.9017538606920286,0.052543213966060126
equivalence,dgp2,600,10,250,5,15,SSRF-JS,0.8860434160917864,0.04149680628111358
equivalence,dgp2,600,10,400,5,15,RF,0.8997367672339021,0.0505603109918237
equivalence,dgp2,600,10,400,5,15,SSRF-JS,0.8848083018265163,0.0403551898399985
equivalence,dgp2,600,10,600,5,15,RF,0.9007942606596765,0.05108223542881088
equivalence,dgp2,600,10,600,5,15,SSRF-JS,0.8857289136349814,0.040818778304399055
equivalence,dgp2,600,10,5,5,16,RF,0.719710608042554,0.11643054918590538
equivalence,dgp2,600,10,5,5,16,SSRF-JS,0.6845974487415932,0.0843664828527482
equivalence,dgp2,600,10,10,5,16,RF,0.6608958913324313,0.07127606153922723
equivalence,dgp2,600,10,10,5,16,SSRF-JS,0.6452741879055448,0.05593300970342591
equivalence,dgp2,600,10,15,5,16,RF,0.6580542451875959,0.059489465918825514
equivalence,dgp2,600,10,15,5,16,SSRF-JS,0.6446750006911439,0.04847650671397668
equivalence,dgp2,600,10,25,5,16,RF,0.6458571971655853,0.04629463416757462
equivalence,dgp2,600,10,25,5,16,SSRF-JS,0.6380673813106623,0.04111200378147612
equivalence,dgp2,600,10,40,5,16,RF,0.6381526674091845,0.04006922188536663
equivalence,dgp2,600,10,40,5,16,SSRF-JS,0.633470983568737,0.03757710716441479
equivalence,dgp2,600,10,50,5,16,RF,0.6380715057719667,0.03960311728124209
equivalence,dgp2,600,10,50,5,16,SSRF-JS,0.6339851368841459,0.037727420338284336
equivalence,dgp2,600,10,60,5,16,RF,0.6341531452889948,0.03788935186302555
equivalence,dgp2,600,10,60,5,16,SSRF-JS,0.6312316269560363,0.036720756945254805
equivalence,dgp2,600,10,100,5,16,RF,0.6285756397854132,0.03544958434821022
equivalence,dgp2,600,10,100,5,16,SSRF-JS,0.6270093639668343,0.0349118357883888
equivalence,dgp2,600,10,150,5,16,RF,0.6273053305695565,0.03255210446351541
equivalence,dgp2,600,10,150,5,16,SSRF-JS,0.6257950532509308,0.03244335818150641
equivalence,dgp2,600,10,250,5,16,RF,0.6265848075635455,0.031207378955594625
equivalence,dgp2,600,10,250,5,16,SSRF-JS,0.6254045267403502,0.03161757799049177
equivalence,dgp2,600,10,400,5,16,RF,0.6236255537342501,0.030400308612137307
equivalence,dgp2,600,10,400,5,16,SSRF-JS,0.6228099891883441,0.03068058718317
equivalence,dgp2,600,10,600,5,16,RF,0.6231982338451794,0.030487195260983885
equivalence,dgp2,600,10,600,5,16,SSRF-JS,0.622479870491026,0.030757227052597928
equivalence,dgp2,600,10,5,5,17,RF,0.7583092962645948,0.12830628745417716
equivalence,dgp2,600,10,5,5,17,SSRF-JS,0.7272123630529431,0.09473645207169033
equivalence,dgp2,600,10,10,5,17,RF,0.7025024750910397,0.08254864582915475
equivalence,dgp2,600,10,10,5,17,SSRF-JS,0.6881747361293431,0.0640770162854537
equivalence,dgp2,600,10,15,5,17,RF,0.6967871294469787,0.06887358481961169
equivalence,dgp2,600,10,15,5,17,SSRF-JS,0.6844315763436974,0.053893123022105104
equivalence,dgp2,600,10,25,5,17,RF,0.6839961764230411,0.05721341202866363
equivalence,dgp2,600,10,25,5,17,SSRF-JS,0.6751491300396466,0.04542343838717839
equivalence,dgp2,600,10,40,5,17,RF,0.6810154890022458,0.05145480485570609
equivalence,dgp2,600,10,40,5,17,SSRF-JS,0.6737605927758782,0.04175550690275381
equivalence,dgp2,600,10,50,5,17,RF,0.6801189772364923,0.04696424989330798
equivalence,dgp2,600,10,50,5,17,SSRF-JS,0.6733822446841479,0.038502267153176555
equivalence,dgp2,600,10,60,5,17,RF,0.6801700975418554,0.0464363820449699
equivalence,dgp2,600,10,60,5,17,SSRF-JS,0.6734149387058033,0.038108762674516974
equivalence,dgp2,600,10,100,5,17,RF,0.6778198626653411,0.045011439735133385
equivalence,dgp2,600,10,100,5,17,SSRF-JS,0.6718481422691472,0.03707793614024089
equivalence,dgp2,600,10,150,5,17,RF,0.6727461183639087,0.043814074721905884
equivalence,dgp2,600,10,150,5,17,SSRF-JS,0.6683760516260125,0.03677092791859464
equivalence,dgp2,600,10,250,5,17,RF,0.6745489491995323,0.04443266900204221
equivalence,dgp2,600,10,250,5,17,SSRF-JS,0.6700272344016486,0.0374273484359326
equivalence,dgp2,600,10,400,5,17,RF,0.674192026280748,0.04479209705015768
equivalence,dgp2,600,10,400,5,17,SSRF-JS,0.6700062511573776,0.03800345920034777
equivalence,dgp2,600,10,600,5,17,RF,0.673576665843538,0.04418238315573844
equivalence,dgp2,600,10,600,5,17,SSRF-JS,0.6692714075880091,0.0372904385301123
equivalence,dgp2,600,10,5,5,18,RF,0.8497725810483268,0.10463753887381629
equivalence,dgp2,600,10,5,5,18,SSRF-JS,0.8259624358028089,0.08058537931172893
equivalence,dgp2,600,10,10,5,18,RF,0.8059482226624157,0.06509675495036507
equivalence,dgp2,600,10,10,5,18,SSRF-JS,0.7936980336444549,0.05178746781455105
equivalence,dgp2,600,10,15,5,18,RF,0.791911151097782,0.05568001157780965
equivalence,dgp2,600,10,15,5,18,SSRF-JS,0.7838305275847824,0.04563805951543155
equivalence,dgp2,600,10,25,5,18,RF,0.7886978617431466,0.046311394455340105
equivalence,dgp2,600,10,25,5,18,SSRF-JS,0.7830631305013748,0.03989395953277156
equivalence,dgp2,600,10,40,5,18,RF,0.7828521557795918,0.040795787762547095
equivalence,dgp2,600,10,40,5,18,SSRF-JS,0.7800883752574552,0.0371426953103122
equivalence,dgp2,600,10,50,5,18,RF,0.7808549641406063,0.03776789569192309
equivalence,dgp2,600,10,50,5,18,SSRF-JS,0.7793130117799962,0.03552668345489575
equivalence,dgp2,600,10,60,5,18,RF,0.7791570077939232,0.03568577781492322
equivalence,dgp2,600,10,60,5,18,SSRF-JS,0.7777498071104586,0.03371664184754654
equivalence,dgp2,600,10,100,5,18,RF,0.7797775147744879,0.03354868172000014
equivalence,dgp2,600,10,100,5,18,SSRF-JS,0.7791594719035742,0.03288770706293902
equivalence,dgp2,600,10,150,5,18,RF,0.7768428197449235,0.03149456057969195
equivalence,dgp2,600,10,150,5,18,SSRF-JS,0.7764298691344813,0.03086460717017951
equivalence,dgp2,600,10,250,5,18,RF,0.7790186400738782,0.03195936334310792
equivalence,dgp2,600,10,250,5,18,SSRF-JS,0.777846611482556,0.030875205335972912
equivalence,dgp2,600,10,400,5,18,RF,0.7800336979871417,0.0318588257346335
equivalence,dgp2,600,10,400,5,18,SSRF-JS,0.7787518808507592,0.03084209868834341
equivalence,dgp2,600,10,600,5,18,RF,0.7810830229471644,0.031204354202705693
equivalence,dgp2,600,10,600,5,18,SSRF-JS,0.7798701482144321,0.030577767294473878
equivalence,dgp2,600,10,5,5,19,RF,0.8299730926593468,0.1357088989102369
equivalence,dgp2,600,10,5,5,19,SSRF-JS,0.7858628062023117,0.09631337110563112
equivalence,dgp2,600,10,10,5,19,RF,0.7742796399824591,0.07844283878696663
equivalence,dgp2,600,10,10,5,19,SSRF-JS,0.752691217878845,0.06153755969742065
equivalence,dgp2,600,10,15,5,19,RF,0.74938574958018,0.06107444535636631
equivalence,dgp2,600,10,15,5,19,SSRF-JS,0.7355057745279313,0.050223818356179416
equivalence,dgp2,600,10,25,5,19,RF,0.7354302234278486,0.05484113538337571
equivalence,dgp2,600,10,25,5,19,SSRF-JS,0.7254238200683594,0.04571961814802277
equivalence,dgp2,600,10,40,5,19,RF,0.7283242674919902,0.050657958384418576
equivalence,dgp2,600,10,40,5,19,SSRF-JS,0.7203845677582302,0.04297355006862555
equivalence,dgp2,600,10,50,5,19,RF,0.7259072356202717,0.04769907887776323
equivalence,dgp2,600,10,50,5,19,SSRF-JS,0.718561761604109,0.040762032195999734
equivalence,dgp2,600,10,60,5,19,RF,0.7230468088403035,0.04817588818684153
equivalence,dgp2,600,10,60,5,19,SSRF-JS,0.7160838752798262,0.04084305662690292
equivalence,dgp2,600,10,100,5,19,RF,0.7225280708482763,0.045274965870930176
equivalence,dgp2,600,10,100,5,19,SSRF-JS,0.7162159279470779,0.03902742958680248
equivalence,dgp2,600,10,150,5,19,RF,0.7194682350429927,0.04190233121868797
equivalence,dgp2,600,10,150,5,19,SSRF-JS,0.7151166896514665,0.03762158553723751
equivalence,dgp2,600,10,250,5,19,RF,0.716742051637367,0.04059256864296912
equivalence,dgp2,600,10,250,5,19,SSRF-JS,0.7132382300372097,0.03672783349943185
equivalence,dgp2,600,10,400,5,19,RF,0.7172596973040317,0.03941332367549183
equivalence,dgp2,600,10,400,5,19,SSRF-JS,0.7136611023520357,0.03585238393139085
equivalence,dgp2,600,10,600,5,19,RF,0.717383285114045,0.038580053827896844
equivalence,dgp2,600,10,600,5,19,SSRF-JS,0.7139966722525612,0.03545100317191807
equivalence,dgp2,600,10,5,5,20,RF,0.8642176356631126,0.16333270332884228
equivalence,dgp2,600,10,5,5,20,SSRF-JS,0.8003992817841928,0.1135583299890251
equivalence,dgp2,600,10,10,5,20,RF,0.7681766263283064,0.08632410041891277
equivalence,dgp2,600,10,10,5,20,SSRF-JS,0.7415486077061165,0.0683515486372181
equivalence,dgp2,600,10,15,5,20,RF,0.7442251399958082,0.06812988050745913
equivalence,dgp2,600,10,15,5,20,SSRF-JS,0.72621639532634,0.057505597794169354
equivalence,dgp2,600,10,25,5,20,RF,0.7350821775249572,0.05565140363803851
equivalence,dgp2,600,10,25,5,20,SSRF-JS,0.720745364888936,0.049475827571229945
equivalence,dgp2,600,10,40,5,20,RF,0.7199712570636524,0.04614870143991978
equivalence,dgp2,600,10,40,5,20,SSRF-JS,0.7118155062076524,0.04455413622082321
equivalence,dgp2,600,10,50,5,20,RF,0.7141830281177208,0.04419737578639847
equivalence,dgp2,600,10,50,5,20,SSRF-JS,0.7082719859125773,0.043819846846574535
equivalence,dgp2,600,10,60,5,20,RF,0.7100538158422056,0.04240583887248688
equivalence,dgp2,600,10,60,5,20,SSRF-JS,0.7056209333355291,0.042911091959205686
equivalence,dgp2,600,10,100,5,20,RF,0.7074239646243262,0.03831803462911914
equivalence,dgp2,600,10,100,5,20,SSRF-JS,0.704951340211324,0.041118294101513984
equivalence,dgp2,600,10,150,5,20,RF,0.7051512859265882,0.0381130761388744
equivalence,dgp2,600,10,150,5,20,SSRF-JS,0.7032445060817848,0.04102049201623703
equivalence,dgp2,600,10,250,5,20,RF,0.7048555035119993,0.03649147978195378
equivalence,dgp2,600,10,250,5,20,SSRF-JS,0.7037810437394562,0.04059764794517021
equivalence,dgp2,600,10,400,5,20,RF,0.7036545303536623,0.03591276363072356
equivalence,dgp2,600,10,400,5,20,SSRF-JS,0.702738766858038,0.04007153696489083
equivalence,dgp2,600,10,600,5,20,RF,0.7022942427090778,0.03524747471157553
equivalence,dgp2,600,10,600,5,20,SSRF-JS,0.7018569602804464,0.03972077930387616
equivalence,dgp2,600,10,5,5,21,RF,0.998350597701858,0.12183476339637658
equivalence,dgp2,600,10,5,5,21,SSRF-JS,0.9534317756023406,0.0865449492562634
equivalence,dgp2,600,10,10,5,21,RF,0.9511143225417618,0.08603623514427655
equivalence,dgp2,600,10,10,5,21,SSRF-JS,0.9194536648475499,0.06210794804263365
equivalence,dgp2,600,10,15,5,21,RF,0.9328887200172828,0.07706292190137325
equivalence,dgp2,600,10,15,5,21,SSRF-JS,0.9064656003204609,0.05655813708187896
equivalence,dgp2,600,10,25,5,21,RF,0.9136308821192805,0.062350257368983045
equivalence,dgp2,600,10,25,5,21,SSRF-JS,0.8953036192219647,0.04925775773916462
equivalence,dgp2,600,10,40,5,21,RF,0.907985824429604,0.0600884736515102
equivalence,dgp2,600,10,40,5,21,SSRF-JS,0.8910896372451131,0.04767639442204747
equivalence,dgp2,600,10,50,5,21,RF,0.9058821430017446,0.05771217562478168
equivalence,dgp2,600,10,50,5,21,SSRF-JS,0.8895013032025836,0.04585698239664398
equivalence,dgp2,600,10,60,5,21,RF,0.9032516131404814,0.05436243451679515
equivalence,dgp2,600,10,60,5,21,SSRF-JS,0.8872334029537848,0.04297688461805141
equivalence,dgp2,600,10,100,5,21,RF,0.9053753751261419,0.05267611869537519
equivalence,dgp2,600,10,100,5,21,SSRF-JS,0.8897417753633199,0.04256359402098994
equivalence,dgp2,600,10,150,5,21,RF,0.9009757612132341,0.05092013366812553
equivalence,dgp2,600,10,150,5,21,SSRF-JS,0.8865717421802286,0.04149298930785064
equivalence,dgp2,600,10,250,5,21,RF,0.9036506374602479,0.051804732615336906
equivalence,dgp2,600,10,250,5,21,SSRF-JS,0.888122156155318,0.041618011008630246
equivalence,dgp2,600,10,400,5,21,RF,0.9040211896098432,0.05163492829432045
equivalence,dgp2,600,10,400,5,21,SSRF-JS,0.8883445590351873,0.0413742295775592
equivalence,dgp2,600,10,600,5,21,RF,0.9030133032401548,0.051521185576330876
equivalence,dgp2,600,10,600,5,21,SSRF-JS,0.8873719105928267,0.04106689578460891
equivalence,dgp2,600,10,5,5,22,RF,0.8210295147496872,0.15428028693837853
equivalence,dgp2,600,10,5,5,22,SSRF-JS,0.766147051905458,0.10818555557350638
equivalence,dgp2,600,10,10,5,22,RF,0.7627687390484158,0.09937150662797943
equivalence,dgp2,600,10,10,5,22,SSRF-JS,0.7344055220894825,0.07818550308796801
equivalence,dgp2,600,10,15,5,22,RF,0.7339640345676153,0.07325644155453778
equivalence,dgp2,600,10,15,5,22,SSRF-JS,0.7158565276395826,0.061280521540247095
equivalence,dgp2,600,10,25,5,22,RF,0.7225485938331228,0.06818743308122989
equivalence,dgp2,600,10,25,5,22,SSRF-JS,0.7075468676699019,0.058049616916647895
equivalence,dgp2,600,10,40,5,22,RF,0.7105297482175993,0.061656251583454814
equivalence,dgp2,600,10,40,5,22,SSRF-JS,0.7009196917699904,0.0553458694167736
equivalence,dgp2,600,10,50,5,22,RF,0.7073104870414021,0.06014284350991105
equivalence,dgp2,600,10,50,5,22,SSRF-JS,0.6992844710647707,0.0549559745194745
equivalence,dgp2,600,10,60,5,22,RF,0.7068860780019717,0.057024165955586285
equivalence,dgp2,600,10,60,5,22,SSRF-JS,0.6998624226296919,0.05343819122945135
equivalence,dgp2,600,10,100,5,22,RF,0.7022764104362441,0.05285031618412963
equivalence,dgp2,600,10,100,5,22,SSRF-JS,0.6972086412161337,0.050951374525992375
equivalence,dgp2,600,10,150,5,22,RF,0.6998841004011448,0.051939924025170094
equivalence,dgp2,600,10,150,5,22,SSRF-JS,0.6957081822137188,0.05047380828441737
equivalence,dgp2,600,10,250,5,22,RF,0.6972601501822674,0.052689206652192844
equivalence,dgp2,600,10,250,5,22,SSRF-JS,0.6935054666138725,0.05073757818953612
equivalence,dgp2,600,10,400,5,22,RF,0.6954216703562778,0.05249581885122297
equivalence,dgp2,600,10,400,5,22,SSRF-JS,0.692355619325442,0.05083581373430321
equivalence,dgp2,600,10,600,5,22,RF,0.6931470187261263,0.05037056079596848
equivalence,dgp2,600,10,600,5,22,SSRF-JS,0.6909862976907264,0.04953127944881233
equivalence,dgp2,600,10,5,5,23,RF,0.6833687702384487,0.11287617294530874
equivalence,dgp2,600,10,5,5,23,SSRF-JS,0.6575100761841725,0.08642572844678054
equivalence,dgp2,600,10,10,5,23,RF,0.6303558272867634,0.0652637229844315
equivalence,dgp2,600,10,10,5,23,SSRF-JS,0.6187240625349671,0.05201387329566122
equivalence,dgp2,600,10,15,5,23,RF,0.6165449881137854,0.05448319216637824
equivalence,dgp2,600,10,15,5,23,SSRF-JS,0.6096789298470772,0.04533078001298713
equivalence,dgp2,600,10,25,5,23,RF,0.5972269138926595,0.042736764170433504
equivalence,dgp2,600,10,25,5,23,SSRF-JS,0.5965585928081415,0.03809462178617362
equivalence,dgp2,600,10,40,5,23,RF,0.5910223507815069,0.03654330105815142
equivalence,dgp2,600,10,40,5,23,SSRF-JS,0.5923562450268107,0.03403614546944552
equivalence,dgp2,600,10,50,5,23,RF,0.5871005723093151,0.03439142207220693
equivalence,dgp2,600,10,50,5,23,SSRF-JS,0.5891743628335985,0.032308625471388706
equivalence,dgp2,600,10,60,5,23,RF,0.5867591054928789,0.033979744514261244
equivalence,dgp2,600,10,60,5,23,SSRF-JS,0.5891835943823198,0.03231321007425438
equivalence,dgp2,600,10,100,5,23,RF,0.5815845829578034,0.029753993366812285
equivalence,dgp2,600,10,100,5,23,SSRF-JS,0.5854433915305631,0.02934807053800168
equivalence,dgp2,600,10,150,5,23,RF,0.580736171372776,0.02811576831608213
equivalence,dgp2,600,10,150,5,23,SSRF-JS,0.5848523031692725,0.028195544677436846
equivalence,dgp2,600,10,250,5,23,RF,0.5805733780093272,0.02681593568435043
equivalence,dgp2,600,10,250,5,23,SSRF-JS,0.5853440698361151,0.02775175153812452
equivalence,dgp2,600,10,400,5,23,RF,0.579574325699336,0.026567939101429364
equivalence,dgp2,600,10,400,5,23,SSRF-JS,0.5846264274666918,0.027704848625213507
equivalence,dgp2,600,10,600,5,23,RF,0.5802885849933304,0.02610181317808887
equivalence,dgp2,600,10,600,5,23,SSRF-JS,0.5854259810766507,0.027536324964203114
equivalence,dgp2,600,10,5,5,24,RF,0.6973374044850857,0.10140086967255736
equivalence,dgp2,600,10,5,5,24,SSRF-JS,0.6746073148978317,0.07788236418854452
equivalence,dgp2,600,10,10,5,24,RF,0.6718707653986438,0.07251029231299069
equivalence,dgp2,600,10,10,5,24,SSRF-JS,0.66088437548768,0.06125936005692618
equivalence,dgp2,600,10,15,5,24,RF,0.6632852712847547,0.06036321424000702
equivalence,dgp2,600,10,15,5,24,SSRF-JS,0.6542676294668917,0.051841946062749514
equivalence,dgp2,600,10,25,5,24,RF,0.6584431718167916,0.05056219930101608
equivalence,dgp2,600,10,25,5,24,SSRF-JS,0.6521924416397872,0.045825948180027484
equivalence,dgp2,600,10,40,5,24,RF,0.6519738192567698,0.04629726703661709
equivalence,dgp2,600,10,40,5,24,SSRF-JS,0.6480189125698815,0.043424769521576805
equivalence,dgp2,600,10,50,5,24,RF,0.6504888670866873,0.04242262033884506
equivalence,dgp2,600,10,50,5,24,SSRF-JS,0.6474201501311696,0.040975732597388986
equivalence,dgp2,600,10,60,5,24,RF,0.648152285628777,0.04068398860140694
equivalence,dgp2,600,10,60,5,24,SSRF-JS,0.6459062985398322,0.03996308970066125
equivalence,dgp2,600,10,100,5,24,RF,0.6459912101827731,0.03741289989438008
equivalence,dgp2,600,10,100,5,24,SSRF-JS,0.6433106818961233,0.0365074994061897
equivalence,dgp2,600,10,150,5,24,RF,0.6447742236569509,0.03675799571111174
equivalence,dgp2,600,10,150,5,24,SSRF-JS,0.6424748605424131,0.03614566592171075
equivalence,dgp2,600,10,250,5,24,RF,0.6438149960784069,0.03581593660284071
equivalence,dgp2,600,10,250,5,24,SSRF-JS,0.6422160571004758,0.03593467785424707
equivalence,dgp2,600,10,400,5,24,RF,0.641447114912552,0.03568795966602097
equivalence,dgp2,600,10,400,5,24,SSRF-JS,0.6403399123977401,0.03586490257245537
equivalence,dgp2,600,10,600,5,24,RF,0.639722008552352,0.03531057689611582
equivalence,dgp2,600,10,600,5,24,SSRF-JS,0.6390524897388993,0.035609916107565115
equivalence,dgp3,600,10,5,5,0,RF,1.1025821116514936,0.17342123547937377
equivalence,dgp3,600,10,5,5,0,SSRF-JS,1.0400441897596995,0.11685434713516292
equivalence,dgp3,600,10,10,5,0,RF,1.0113423233912657,0.09409701960259796
equivalence,dgp3,600,10,10,5,0,SSRF-JS,0.9882706118840803,0.07318504464012474
equivalence,dgp3,600,10,15,5,0,RF,0.9895629966017095,0.08346344366055777
equivalence,dgp3,600,10,15,5,0,SSRF-JS,0.9744784137560921,0.06734583114672235
equivalence,dgp3,600,10,25,5,0,RF,0.9684652444040782,0.06210481283503098
equivalence,dgp3,600,10,25,5,0,SSRF-JS,0.9614084535001,0.05451143321836031
equivalence,dgp3,600,10,40,5,0,RF,0.9574876027227899,0.05257476896770777
equivalence,dgp3,600,10,40,5,0,SSRF-JS,0.9554210415247926,0.049624429703283394
equivalence,dgp3,600,10,50,5,0,RF,0.9531966614704246,0.05142942480644708
equivalence,dgp3,600,10,50,5,0,SSRF-JS,0.9523151160921125,0.04857009468200553
equivalence,dgp3,600,10,60,5,0,RF,0.9510847295935576,0.04978386012551925
equivalence,dgp3,600,10,60,5,0,SSRF-JS,0.9514699807223691,0.048108542546562556
equivalence,dgp3,600,10,100,5,0,RF,0.9487538916752595,0.048748023097047226
equivalence,dgp3,600,10,100,5,0,SSRF-JS,0.9514643862265109,0.049153653974777514
equivalence,dgp3,600,10,150,5,0,RF,0.9441042374570608,0.04647500384695832
equivalence,dgp3,600,10,150,5,0,SSRF-JS,0.9478098245434661,0.04729064027714717
equivalence,dgp3,600,10,250,5,0,RF,0.9393404233586141,0.04508837976908431
equivalence,dgp3,600,10,250,5,0,SSRF-JS,0.9461980581570585,0.047987587979753644
equivalence,dgp3,600,10,400,5,0,RF,0.9392208708377106,0.043918391270347815
equivalence,dgp3,600,10,400,5,0,SSRF-JS,0.94647287763581,0.04748974623604686
equivalence,dgp3,600,10,600,5,0,RF,0.9374382476479479,0.04377588389924245
equivalence,dgp3,600,10,600,5,0,SSRF-JS,0.9450239874941618,0.04727640386268129
equivalence,dgp3,600,10,5,5,1,RF,1.1233451062826225,0.10613278073689408
equivalence,dgp3,600,10,5,5,1,SSRF-JS,1.1076909376057547,0.08265886147805736
equivalence,dgp3,600,10,10,5,1,RF,1.0874445852049255,0.06978733831440824
equivalence,dgp3,600,10,10,5,1,SSRF-JS,1.0832170120317124,0.058340971370060876
equivalence,dgp3,600,10,15,5,1,RF,1.0794966710661995,0.05842195981565285
equivalence,dgp3,600,10,15,5,1,SSRF-JS,1.0805260322451908,0.05293222916926072
equivalence,dgp3,600,10,25,5,1,RF,1.0739445234961267,0.04607426653927348
equivalence,dgp3,600,10,25,5,1,SSRF-JS,1.0796338596557058,0.046551720767638506
equivalence,dgp3,600,10,40,5,1,RF,1.0668898028124267,0.040946886404473935
equivalence,dgp3,600,10,40,5,1,SSRF-JS,1.0756816593678642,0.044282689071651914
equivalence,dgp3,600,10,50,5,1,RF,1.0618044248357086,0.03873961335018412
equivalence,dgp3,600,10,50,5,1,SSRF-JS,1.0716599526113963,0.042519096572760685
equivalence,dgp3,600,10,60,5,1,RF,1.059203901622493,0.03710255729662107
equivalence,dgp3,600,10,60,5,1,SSRF-JS,1.069239347792414,0.04085099660497391
equivalence,dgp3,600,10,100,5,1,RF,1.0591025667727705,0.035991562241983036
equivalence,dgp3,600,10,100,5,1,SSRF-JS,1.0703438427999514,0.04106461016541126
equivalence,dgp3,600,10,150,5,1,RF,1.0620235760608547,0.03513734102506575
equivalence,dgp3,600,10,150,5,1,SSRF-JS,1.0727919232885699,0.0405368990697312
equivalence,dgp3,600,10,250,5,1,RF,1.0609173871220037,0.033364901623721285
equivalence,dgp3,600,10,250,5,1,SSRF-JS,1.0725275111673416,0.039699322609869615
equivalence,dgp3,600,10,400,5,1,RF,1.0610303372660483,0.033019747253191
equivalence,dgp3,600,10,400,5,1,SSRF-JS,1.0729473003049095,0.039763066875745864
equivalence,dgp3,600,10,600,5,1,RF,1.0619104493089693,0.032971432726101285
equivalence,dgp3,600,10,600,5,1,SSRF-JS,1.073444333598303,0.039549823836791995
equivalence,dgp3,600,10,5,5,2,RF,1.4521104874673783,0.12909558333668364
equivalence,dgp3,600,10,5,5,2,SSRF-JS,1.4332032201103808,0.10968762807294956
equivalence,dgp3,600,10,10,5,2,RF,1.4243275944070302,0.0933833288875956
equivalence,dgp3,600,10,10,5,2,SSRF-JS,1.4179531493401991,0.08761093516104514
equivalence,dgp3,600,10,15,5,2,RF,1.4118367993764225,0.07900202092371228
equivalence,dgp3,600,10,15,5,2,SSRF-JS,1.4103356265590858,0.07856540605609304
equivalence,dgp3,600,10,25,5,2,RF,1.3976595479418459,0.06588337045149385
equivalence,dgp3,600,10,25,5,2,SSRF-JS,1.400411056679474,0.06924558289081101
equivalence,dgp3,600,10,40,5,2,RF,1.384478587309275,0.059014355499317064
equivalence,dgp3,600,10,40,5,2,SSRF-JS,1.3909108208668228,0.06483934867625754
equivalence,dgp3,600,10,50,5,2,RF,1.3764415833993844,0.055657920536452486
equivalence,dgp3,600,10,50,5,2,SSRF-JS,1.3839113899374866,0.061624461294840956
equivalence,dgp3,600,10,60,5,2,RF,1.3767869084163036,0.053284407736692574
equivalence,dgp3,600,10,60,5,2,SSRF-JS,1.3836206062019494,0.059228926941197566
equivalence,dgp3,600,10,100,5,2,RF,1.371692619937084,0.04819323373611661
equivalence,dgp3,600,10,100,5,2,SSRF-JS,1.3796227745986391,0.055231147984818534
equivalence,dgp3,600,10,150,5,2,RF,1.3691755355437847,0.047200077171733884
equivalence,dgp3,600,10,150,5,2,SSRF-JS,1.377542047138601,0.054319719120316357
equivalence,dgp3,600,10,250,5,2,RF,1.372811253538107,0.045890625399698876
equivalence,dgp3,600,10,250,5,2,SSRF-JS,1.3802427165325202,0.05308946567346637
equivalence,dgp3,600,10,400,5,2,RF,1.3717470434175916,0.04575858522075387
equivalence,dgp3,600,10,400,5,2,SSRF-JS,1.3796580643201974,0.053277766211361835
equivalence,dgp3,600,10,600,5,2,RF,1.371417028904456,0.04465902164229874
equivalence,dgp3,600,10,600,5,2,SSRF-JS,1.3791985972262153,0.05223354807361767
equivalence,dgp3,600,10,5,5,3,RF,1.145306368477442,0.12333884159297115
equivalence,dgp3,600,10,5,5,3,SSRF-JS,1.1227244361046278,0.09448349091871605
equivalence,dgp3,600,10,10,5,3,RF,1.1021315486845626,0.07386443197686028
equivalence,dgp3,600,10,10,5,3,SSRF-JS,1.0967607002463091,0.06406326795057672
equivalence,dgp3,600,10,15,5,3,RF,1.0886704126872428,0.06270041609211402
equivalence,dgp3,600,10,15,5,3,SSRF-JS,1.0883895461179862,0.05729051113213503
equivalence,dgp3,600,10,25,5,3,RF,1.081433366585482,0.05505180671515346
equivalence,dgp3,600,10,25,5,3,SSRF-JS,1.0843525308106898,0.05274974679441387
equivalence,dgp3,600,10,40,5,3,RF,1.0743574692124138,0.04794883215835269
equivalence,dgp3,600,10,40,5,3,SSRF-JS,1.0813623856086878,0.04974921899986747
equivalence,dgp3,600,10,50,5,3,RF,1.0727534034898145,0.04658061622360501
equivalence,dgp3,600,10,50,5,3,SSRF-JS,1.0812067671305852,0.04973851690540503
equivalence,dgp3,600,10,60,5,3,RF,1.067499866983655,0.042696822440113774
equivalence,dgp3,600,10,60,5,3,SSRF-JS,1.0773671526997355,0.047001100415358606
equivalence,dgp3,600,10,100,5,3,RF,1.0621925797900877,0.037783402547261764
equivalence,dgp3,600,10,100,5,3,SSRF-JS,1.0731444450075605,0.04305910241568734
