experiment,dgp,n,p,B,min_leaf,rep,method,mse,mae,mse_true,lam_js,leaves,snr
substitution,dgp3,600,10,5,5,15,SSRF,1.7356540211593348,0.6704879101351219,0.10435200190153965,0.7426259838401471,93.2,0.19244186097431265
substitution,dgp3,600,10,5,5,15,SSRF-JS,1.7391307262130986,0.6726855834466936,0.11082350372111728,0.7426259838401471,93.2,0.19244186097431265
substitution,dgp3,600,10,10,5,15,RF,1.7419154258461742,0.6680009954945092,0.1008174458654241,0.7242358229544743,94.6,0.19244186097431265
substitution,dgp3,600,10,10,5,15,SSRF,1.7189418711160716,0.6536400121489852,0.07790559883892431,0.7242358229544743,94.6,0.19244186097431265
substitution,dgp3,600,10,10,5,15,SSRF-JS,1.718337358629401,0.653941923623608,0.08033844053948759,0.7242358229544743,94.6,0.19244186097431265
substitution,dgp3,600,10,25,5,15,RF,1.693317215916876,0.6443673768846163,0.06344297113831657,0.7343968748107349,95.2,0.19244186097431265
substitution,dgp3,600,10,25,5,15,SSRF,1.6887709913269364,0.6383568386190729,0.05686103752849245,0.7343968748107349,95.2,0.19244186097431265
substitution,dgp3,600,10,25,5,15,SSRF-JS,1.6885059771140938,0.6383432385224853,0.0579245922244295,0.7343968748107349,95.2,0.19244186097431265
substitution,dgp3,600,10,50,5,15,RF,1.6905456083101629,0.6434140685932032,0.053531527231496505,0.7311568253559716,95.46,0.19244186097431265
substitution,dgp3,600,10,50,5,15,SSRF,1.6890803403593435,0.6392874594644323,0.052830480061904515,0.7311568253559716,95.46,0.19244186097431265
substitution,dgp3,600,10,50,5,15,SSRF-JS,1.688551113527991,0.6391038127144065,0.05291189874058222,0.7311568253559716,95.46,0.19244186097431265
substitution,dgp3,600,10,100,5,15,RF,1.6887398407917165,0.642143907999802,0.048814864539455945,0.728458759261277,95.22,0.19244186097431265
substitution,dgp3,600,10,100,5,15,SSRF,1.6887119479593657,0.6387721618363653,0.05041296640370363,0.728458759261277,95.22,0.19244186097431265
substitution,dgp3,600,10,100,5,15,SSRF-JS,1.6880538947078387,0.6385816059321378,0.05022791144406777,0.728458759261277,95.22,0.19244186097431265
substitution,dgp3,600,10,250,5,15,RF,1.6876846853552483,0.6409970409864995,0.04658744180518588,0.7270627975320155,95.072,0.19244186097431265
substitution,dgp3,600,10,250,5,15,SSRF,1.6874228748152154,0.6373648890881514,0.04914541097546158,0.7270627975320155,95.072,0.19244186097431265
substitution,dgp3,600,10,250,5,15,SSRF-JS,1.6876840870575016,0.6374546657403344,0.04899266265559343,0.7270627975320155,95.072,0.19244186097431265
substitution,dgp3,600,10,500,5,15,RF,1.6840202523088617,0.6414144748572174,0.044576179450292346,0.7266067295470072,95.054,0.19244186097431265
substitution,dgp3,600,10,500,5,15,SSRF,1.685331936254055,0.6374708951838808,0.04810990196010219,0.7266067295470072,95.054,0.19244186097431265
substitution,dgp3,600,10,500,5,15,SSRF-JS,1.685515391815102,0.6376739730817234,0.048049146340793415,0.7266067295470072,95.054,0.19244186097431265
substitution,dgp3,600,10,1,5,16,RF,1.3846013713626204,0.8450316615837211,0.59219319279915,0.780669616705127,95.0,0.1990716096523237
substitution,dgp3,600,10,1,5,16,SSRF,1.1497783506641612,0.7551512319997146,0.3451213155239687,0.780669616705127,95.0,0.1990716096523237
substitution,dgp3,600,10,1,5,16,SSRF-JS,1.1667675541230358,0.7615619470395008,0.36738146942181354,0.780669616705127,95.0,0.1990716096523237
substitution,dgp3,600,10,3,5,16,RF,1.0090420947066159,0.6911868383948825,0.19703832927393228,0.774009011545612,93.0,0.1990716096523237
substitution,dgp3,600,10,3,5,16,SSRF,0.9402437912689083,0.655519599256797,0.12453680217601382,0.774009011545612,93.0,0.1990716096523237
substitution,dgp3,600,10,3,5,16,SSRF-JS,0.9446748049317907,0.6575298345176782,0.12984604036010178,0.774009011545612,93.0,0.1990716096523237
substitution,dgp3,600,10,5,5,16,RF,0.9481210633478476,0.6600621839940871,0.13176224363677658,0.780360986107792,93.8,0.1990716096523237
substitution,dgp3,600,10,5,5,16,SSRF,0.9064540457455715,0.636274239491767,0.08791117836376926,0.780360986107792,93.8,0.1990716096523237
substitution,dgp3,600,10,5,5,16,SSRF-JS,0.9103604481090244,0.6379342669794795,0.09210028895788493,0.780360986107792,93.8,0.1990716096523237
substitution,dgp3,600,10,10,5,16,RF,0.9087641266529827,0.637332026891972,0.0801442386594039,0.7869921171963317,94.3,0.1990716096523237
substitution,dgp3,600,10,10,5,16,SSRF,0.8894570486421405,0.6261314576369239,0.06131810506245348,0.7869921171963317,94.3,0.1990716096523237
substitution,dgp3,600,10,10,5,16,SSRF-JS,0.8906189833303039,0.626544704040578,0.06257913910966723,0.7869921171963317,94.3,0.1990716096523237
substitution,dgp3,600,10,25,5,16,RF,0.8901363915006875,0.6230474239405405,0.04996624404191647,0.780403995580808,94.16,0.1990716096523237
substitution,dgp3,600,10,25,5,16,SSRF,0.8797491041221034,0.6175223826676467,0.04284836853840877,0.780403995580808,94.16,0.1990716096523237
substitution,dgp3,600,10,25,5,16,SSRF-JS,0.880138139528335,0.6177913934044174,0.043508324842117994,0.780403995580808,94.16,0.1990716096523237
substitution,dgp3,600,10,50,5,16,RF,0.8742746183606832,0.6149601796083635,0.03626336629674259,0.7777912877795736,94.24,0.1990716096523237
substitution,dgp3,600,10,50,5,16,SSRF,0.8720671096606281,0.6150329716807857,0.03687448229795033,0.7777912877795736,94.24,0.1990716096523237
substitution,dgp3,600,10,50,5,16,SSRF-JS,0.8718333642780164,0.6147179763492752,0.03700802706156377,0.7777912877795736,94.24,0.1990716096523237
substitution,dgp3,600,10,100,5,16,RF,0.8723733692485544,0.6148991064909121,0.03441935966865822,0.7807228064419997,94.76,0.1990716096523237
substitution,dgp3,600,10,100,5,16,SSRF,0.8717875553262833,0.6160660840059937,0.03681055192033925,0.7807228064419997,94.76,0.1990716096523237
substitution,dgp3,600,10,100,5,16,SSRF-JS,0.8718191524368348,0.616033276387908,0.03704058337237928,0.7807228064419997,94.76,0.1990716096523237
substitution,dgp3,600,10,250,5,16,RF,0.8708140463570353,0.6142067423521711,0.032352018805706866,0.7762021358592904,95.036,0.1990716096523237
substitution,dgp3,600,10,250,5,16,SSRF,0.8718875038335598,0.6156623436543155,0.036870068362958655,0.7762021358592904,95.036,0.1990716096523237
substitution,dgp3,600,10,250,5,16,SSRF-JS,0.8719575378854384,0.6156893555376769,0.036836609477013595,0.7762021358592904,95.036,0.1990716096523237
substitution,dgp3,600,10,500,5,16,RF,0.8722867273033683,0.6153161778414754,0.032442018259437044,0.7781214896815922,95.192,0.1990716096523237
substitution,dgp3,600,10,500,5,16,SSRF,0.8731228879159144,0.6160882425010663,0.03701759777855136,0.7781214896815922,95.192,0.1990716096523237
substitution,dgp3,600,10,500,5,16,SSRF-JS,0.8732986935783699,0.6161803629309901,0.03702325438133111,0.7781214896815922,95.192,0.1990716096523237
substitution,dgp3,600,10,1,5,17,RF,1.53903177766424,0.828760287473994,0.6260336197509113,0.7831254613846832,93.0,0.12303932067510474
substitution,dgp3,600,10,1,5,17,SSRF,1.2448511082834621,0.7475552043568763,0.32433297766044356,0.7831254613846832,93.0,0.12303932067510474
substitution,dgp3,600,10,1,5,17,SSRF-JS,1.3165942469961054,0.7604950593289277,0.3973362903611655,0.7831254613846832,93.0,0.12303932067510474
substitution,dgp3,600,10,3,5,17,RF,1.1713877122098835,0.725144773253072,0.2803492979461558,0.7586212268794948,96.0,0.12303932067510474
substitution,dgp3,600,10,3,5,17,SSRF,1.0676266081458856,0.6795205948426788,0.16283252741045925,0.7586212268794948,96.0,0.12303932067510474
substitution,dgp3,600,10,3,5,17,SSRF-JS,1.0838608961459386,0.6858198499317766,0.18011220569863198,0.7586212268794948,96.0,0.12303932067510474
substitution,dgp3,600,10,5,5,17,RF,1.0605693552302145,0.6813592664785321,0.1745881481590411,0.7171864393914198,94.8,0.12303932067510474
substitution,dgp3,600,10,5,5,17,SSRF,1.016599492777577,0.6531261965576713,0.11497505727402216,0.7171864393914198,94.8,0.12303932067510474
substitution,dgp3,600,10,5,5,17,SSRF-JS,1.0221960563263184,0.6556654479429698,0.11999855284925544,0.7171864393914198,94.8,0.12303932067510474
substitution,dgp3,600,10,10,5,17,RF,1.0070301215152566,0.6464503511143151,0.09428573708600325,0.692717627779736,94.9,0.12303932067510474
substitution,dgp3,600,10,10,5,17,SSRF,0.9990604679002291,0.6393596360355556,0.07844788936113443,0.692717627779736,94.9,0.12303932067510474
substitution,dgp3,600,10,10,5,17,SSRF-JS,1.0011505257050715,0.6403173002339391,0.07991018875447566,0.692717627779736,94.9,0.12303932067510474
substitution,dgp3,600,10,25,5,17,RF,0.985321960428603,0.6291738181383498,0.062153322144892435,0.7022746183999016,95.08,0.12303932067510474
substitution,dgp3,600,10,25,5,17,SSRF,0.9900601133216507,0.6296333309263727,0.060965360461454385,0.7022746183999016,95.08,0.12303932067510474
substitution,dgp3,600,10,25,5,17,SSRF-JS,0.9908044593603764,0.6300893611961546,0.061513095978998684,0.7022746183999016,95.08,0.12303932067510474
substitution,dgp3,600,10,50,5,17,RF,0.9793500385130706,0.624265066736303,0.05094619672765036,0.6928722486657422,95.26,0.12303932067510474
substitution,dgp3,600,10,50,5,17,SSRF,0.9885857081534747,0.6275033367051376,0.05554345531079029,0.6928722486657422,95.26,0.12303932067510474
substitution,dgp3,600,10,50,5,17,SSRF-JS,0.9885190389845958,0.6274190738574525,0.05576534428705245,0.6928722486657422,95.26,0.12303932067510474
substitution,dgp3,600,10,100,5,17,RF,0.9762801845466541,0.6240469423512803,0.04836371481692447,0.6823294038934296,95.23,0.12303932067510474
substitution,dgp3,600,10,100,5,17,SSRF,0.9905927342184674,0.6298445903119478,0.05683230666406151,0.6823294038934296,95.23,0.12303932067510474
substitution,dgp3,600,10,100,5,17,SSRF-JS,0.9897951422000238,0.6296028155543305,0.05691820015999365,0.6823294038934296,95.23,0.12303932067510474
substitution,dgp3,600,10,250,5,17,RF,0.9772312506020817,0.6237964387097082,0.04591488034591573,0.6841155375952537,95.308,0.12303932067510474
substitution,dgp3,600,10,250,5,17,SSRF,0.9920198352431358,0.6302591355452445,0.05689623976320881,0.6841155375952537,95.308,0.12303932067510474
substitution,dgp3,600,10,250,5,17,SSRF-JS,0.9919577321029929,0.6302440277238243,0.05695789113440745,0.6841155375952537,95.308,0.12303932067510474
substitution,dgp3,600,10,500,5,17,RF,0.9784690448599686,0.623396550190758,0.046345608614607015,0.6825840775394967,95.308,0.12303932067510474
substitution,dgp3,600,10,500,5,17,SSRF,0.9933869815279764,0.6309005534202072,0.0576918802164667,0.6825840775394967,95.308,0.12303932067510474
substitution,dgp3,600,10,500,5,17,SSRF-JS,0.9935143425005392,0.6309834697272455,0.05793970023187828,0.6825840775394967,95.308,0.12303932067510474
substitution,dgp3,600,10,1,5,18,RF,1.5672423515400302,0.863791036298845,0.5783273100333494,0.6951257725612259,94.0,0.06898740946299628
substitution,dgp3,600,10,1,5,18,SSRF,1.2953170527246953,0.7521318231029257,0.29745119165228173,0.6951257725612259,94.0,0.06898740946299628
substitution,dgp3,600,10,1,5,18,SSRF-JS,1.309919537273215,0.7559839741569403,0.3090093928050829,0.6951257725612259,94.0,0.06898740946299628
substitution,dgp3,600,10,3,5,18,RF,1.253628545030773,0.7398854838769475,0.28970201586302147,0.5755486125915145,94.33333333333333,0.06898740946299628
substitution,dgp3,600,10,3,5,18,SSRF,1.117204685783808,0.6710232781707327,0.12578738950276283,0.5755486125915145,94.33333333333333,0.06898740946299628
substitution,dgp3,600,10,3,5,18,SSRF-JS,1.1180680495997601,0.6717491259782852,0.12808936561591175,0.5755486125915145,94.33333333333333,0.06898740946299628
substitution,dgp3,600,10,5,5,18,RF,1.2218261501200127,0.7144442075583426,0.2533764361031995,0.5819830102423822,94.0,0.06898740946299628
substitution,dgp3,600,10,5,5,18,SSRF,1.12292135886758,0.6706763482268361,0.13095443696621845,0.5819830102423822,94.0,0.06898740946299628
substitution,dgp3,600,10,5,5,18,SSRF-JS,1.1266498111628593,0.669536855010422,0.1348148245209685,0.5819830102423822,94.0,0.06898740946299628
substitution,dgp3,600,10,10,5,18,RF,1.2329099945772084,0.7094848426303177,0.26536426945529584,0.5720452042367372,94.5,0.06898740946299628
substitution,dgp3,600,10,10,5,18,SSRF,1.1127005342193876,0.6649767455495504,0.11989609978541649,0.5720452042367372,94.5,0.06898740946299628
substitution,dgp3,600,10,10,5,18,SSRF-JS,1.128977793453306,0.6698421712078412,0.13953657693236554,0.5720452042367372,94.5,0.06898740946299628
substitution,dgp3,600,10,25,5,18,RF,1.1394497683928795,0.6750049304873231,0.1447179002974266,0.5889511676442302,95.08,0.06898740946299628
substitution,dgp3,600,10,25,5,18,SSRF,1.0929209190927123,0.6561990820395756,0.08636303070371851,0.5889511676442302,95.08,0.06898740946299628
substitution,dgp3,600,10,25,5,18,SSRF-JS,1.099873827855655,0.6594617728624979,0.09687665630245737,0.5889511676442302,95.08,0.06898740946299628
substitution,dgp3,600,10,50,5,18,RF,1.0863581681929315,0.6576129202629191,0.07846075940962874,0.5834670759373524,95.36,0.06898740946299628
substitution,dgp3,600,10,50,5,18,SSRF,1.0833750870815828,0.6506726984628621,0.06859041231448468,0.5834670759373524,95.36,0.06898740946299628
substitution,dgp3,600,10,50,5,18,SSRF-JS,1.083866669409944,0.6518909185347794,0.07094597320150811,0.5834670759373524,95.36,0.06898740946299628
substitution,dgp3,600,10,100,5,18,RF,1.077237445422416,0.6516845426817665,0.06665143985640484,0.5479094735825538,95.33,0.06898740946299628
substitution,dgp3,600,10,100,5,18,SSRF,1.0872113521419058,0.6516347661029844,0.06964715312799045,0.5479094735825538,95.33,0.06898740946299628
substitution,dgp3,600,10,100,5,18,SSRF-JS,1.0872196865032568,0.6521233235685487,0.07058131365842824,0.5479094735825538,95.33,0.06898740946299628
substitution,dgp3,600,10,250,5,18,RF,1.076503944923145,0.6483652912422552,0.060688079691865314,0.5238666981578501,95.336,0.06898740946299628
substitution,dgp3,600,10,250,5,18,SSRF,1.092144037039049,0.6523022354227205,0.07211180640013821,0.5238666981578501,95.336,0.06898740946299628
substitution,dgp3,600,10,250,5,18,SSRF-JS,1.0920736124702923,0.6526626426699721,0.07233965532555368,0.5238666981578501,95.336,0.06898740946299628
substitution,dgp3,600,10,500,5,18,RF,1.0781648830981372,0.6483082974850723,0.06057967848419363,0.5212389080369125,95.378,0.06898740946299628
substitution,dgp3,600,10,500,5,18,SSRF,1.0935715766476193,0.652519104209586,0.07247255889940232,0.5212389080369125,95.378,0.06898740946299628
substitution,dgp3,600,10,500,5,18,SSRF-JS,1.0932813893481201,0.6526705067353462,0.07248810878716246,0.5212389080369125,95.378,0.06898740946299628
substitution,dgp3,600,10,1,5,19,RF,1.479378999801586,0.8673442285332955,0.5226630657788554,0.7690008433876067,94.0,0.23856395325579474
substitution,dgp3,600,10,1,5,19,SSRF,1.2688450488306187,0.7816924784571004,0.32433970755473984,0.7690008433876067,94.0,0.23856395325579474
substitution,dgp3,600,10,1,5,19,SSRF-JS,1.285138584682231,0.7867731156380094,0.33644996177586106,0.7690008433876067,94.0,0.23856395325579474
substitution,dgp3,600,10,3,5,19,RF,1.162688014993705,0.7252322486987638,0.19594389537544254,0.8036283060159258,95.0,0.23856395325579474
substitution,dgp3,600,10,3,5,19,SSRF,1.0994663451777866,0.6926225195944814,0.14212796374873446,0.8036283060159258,95.0,0.23856395325579474
substitution,dgp3,600,10,3,5,19,SSRF-JS,1.10237888995308,0.6945201629518194,0.1442546259805822,0.8036283060159258,95.0,0.23856395325579474
substitution,dgp3,600,10,5,5,19,RF,1.1038139696054523,0.6913617419951832,0.13679970199785507,0.8027002322896399,96.0,0.23856395325579474
substitution,dgp3,600,10,5,5,19,SSRF,1.0650862000991552,0.669897753519594,0.10825233304550276,0.8027002322896399,96.0,0.23856395325579474
substitution,dgp3,600,10,5,5,19,SSRF-JS,1.0681192213055222,0.671983046918333,0.10981665558181249,0.8027002322896399,96.0,0.23856395325579474
substitution,dgp3,600,10,10,5,19,RF,1.0375316672553008,0.6526768291448976,0.08085897503672033,0.8046109689514953,94.3,0.23856395325579474
substitution,dgp3,600,10,10,5,19,SSRF,1.0178618500402574,0.640802572557839,0.06929410608824331,0.8046109689514953,94.3,0.23856395325579474
substitution,dgp3,600,10,10,5,19,SSRF-JS,1.019375523339726,0.6415833996896524,0.06956182746975575,0.8046109689514953,94.3,0.23856395325579474
substitution,dgp3,600,10,25,5,19,RF,1.017332161396077,0.6389191216000802,0.05694645093364545,0.8059588695187864,95.24,0.23856395325579474
substitution,dgp3,600,10,25,5,19,SSRF,1.0024710979032831,0.6306059561659547,0.05134956055529511,0.8059588695187864,95.24,0.23856395325579474
substitution,dgp3,600,10,25,5,19,SSRF-JS,1.0041126974415688,0.6313889346788545,0.05137178617848595,0.8059588695187864,95.24,0.23856395325579474
substitution,dgp3,600,10,50,5,19,RF,0.9969705491586613,0.6300172353907288,0.04928354512625594,0.8033139803248338,95.34,0.23856395325579474
substitution,dgp3,600,10,50,5,19,SSRF,0.9886078532079713,0.6249473250152723,0.04696395873651644,0.8033139803248338,95.34,0.23856395325579474
substitution,dgp3,600,10,50,5,19,SSRF-JS,0.98987438829785,0.6256015248716633,0.04732835343599731,0.8033139803248338,95.34,0.23856395325579474
substitution,dgp3,600,10,100,5,19,RF,0.9812355329411175,0.6234381189994145,0.04197806488853175,0.8021790443816945,95.56,0.23856395325579474
substitution,dgp3,600,10,100,5,19,SSRF,0.9791885166263165,0.6227916894152821,0.04374388698990713,0.8021790443816945,95.56,0.23856395325579474
substitution,dgp3,600,10,100,5,19,SSRF-JS,0.9796963220599215,0.6230274774071846,0.04390223415332547,0.8021790443816945,95.56,0.23856395325579474
substitution,dgp3,600,10,250,5,19,RF,0.9741345280139131,0.6216873833362441,0.03783120617786765,0.8035007251547713,95.396,0.23856395325579474
substitution,dgp3,600,10,250,5,19,SSRF,0.9742949781407972,0.6217853085390137,0.04081220608653368,0.8035007251547713,95.396,0.23856395325579474
substitution,dgp3,600,10,250,5,19,SSRF-JS,0.9744668119187787,0.6218899247942142,0.04089098365422365,0.8035007251547713,95.396,0.23856395325579474
substitution,dgp3,600,10,500,5,19,RF,0.9752212408656693,0.6226075289124434,0.03704833758698974,0.8021303133678573,95.376,0.23856395325579474
substitution,dgp3,600,10,500,5,19,SSRF,0.9755828836210078,0.6226638989659442,0.04055903569670123,0.8021303133678573,95.376,0.23856395325579474
substitution,dgp3,600,10,500,5,19,SSRF-JS,0.9756891234588629,0.6227288518374973,0.040635113356287555,0.8021303133678573,95.376,0.23856395325579474
substitution,dgp3,600,10,1,5,20,RF,1.851246735597333,0.8649358229099551,0.42131573263481326,0.7830741371919301,94.0,0.24243373954864905
substitution,dgp3,600,10,1,5,20,SSRF,1.6876175899401618,0.7961382080395187,0.26632846816242955,0.7830741371919301,94.0,0.24243373954864905
substitution,dgp3,600,10,1,5,20,SSRF-JS,1.6811088892260098,0.7937329715826442,0.2624728640106466,0.7830741371919301,94.0,0.24243373954864905
substitution,dgp3,600,10,3,5,20,RF,1.6232752711412692,0.7517996464124296,0.1569846042821576,0.7575528063039251,95.66666666666667,0.24243373954864905
substitution,dgp3,600,10,3,5,20,SSRF,1.5471083617564678,0.7178375173919388,0.10334988576214997,0.7575528063039251,95.66666666666667,0.24243373954864905
substitution,dgp3,600,10,3,5,20,SSRF-JS,1.548466527193941,0.716821049024039,0.10397765770503897,0.7575528063039251,95.66666666666667,0.24243373954864905
substitution,dgp3,600,10,5,5,20,RF,1.5661925932339387,0.7234138471948172,0.11388919500082043,0.7735013503706133,96.0,0.24243373954864905
substitution,dgp3,600,10,5,5,20,SSRF,1.5138113249453158,0.700627314654911,0.08116058774804036,0.7735013503706133,96.0,0.24243373954864905
substitution,dgp3,600,10,5,5,20,SSRF-JS,1.5172833502790855,0.701680757296385,0.08313756366857761,0.7735013503706133,96.0,0.24243373954864905
substitution,dgp3,600,10,10,5,20,RF,1.5034089482407214,0.6934424458446051,0.07360298358202776,0.781179861568899,95.1,0.24243373954864905
substitution,dgp3,600,10,10,5,20,SSRF,1.4736142744555916,0.6813607037333099,0.057474359047263654,0.781179861568899,95.1,0.24243373954864905
substitution,dgp3,600,10,10,5,20,SSRF-JS,1.476851529627598,0.6824002236376813,0.05879550192803958,0.781179861568899,95.1,0.24243373954864905
substitution,dgp3,600,10,25,5,20,RF,1.4400099431771296,0.6749433771456349,0.04933657646083509,0.7792833321808945,95.52,0.24243373954864905
substitution,dgp3,600,10,25,5,20,SSRF,1.4332105641071216,0.6711633487895222,0.046016996445321014,0.7792833321808945,95.52,0.24243373954864905
substitution,dgp3,600,10,25,5,20,SSRF-JS,1.4340988675431283,0.6715763573701836,0.04644079063562064,0.7792833321808945,95.52,0.24243373954864905
substitution,dgp3,600,10,50,5,20,RF,1.4344411417397103,0.6710773661182214,0.04079513200083049,0.7820091442836633,95.22,0.24243373954864905
substitution,dgp3,600,10,50,5,20,SSRF,1.4300089173073598,0.6688952193461242,0.041113066617221306,0.7820091442836633,95.22,0.24243373954864905
substitution,dgp3,600,10,50,5,20,SSRF-JS,1.4310671435984328,0.6692220818980064,0.041270640766931224,0.7820091442836633,95.22,0.24243373954864905
substitution,dgp3,600,10,100,5,20,RF,1.4372163853727289,0.6681079175678362,0.03663616134568361,0.7907040765701956,95.37,0.24243373954864905
substitution,dgp3,600,10,100,5,20,SSRF,1.4320140559977954,0.6664373530958362,0.037584358567362385,0.7907040765701956,95.37,0.24243373954864905
substitution,dgp3,600,10,100,5,20,SSRF-JS,1.4329651041811,0.6666306142422996,0.03772099345049652,0.7907040765701956,95.37,0.24243373954864905
substitution,dgp3,600,10,250,5,20,RF,1.4325946147293862,0.6656991301726044,0.032612873228510884,0.7928492613822862,95.092,0.24243373954864905
substitution,dgp3,600,10,250,5,20,SSRF,1.4291976562643394,0.6645322044524247,0.03476296723124191,0.7928492613822862,95.092,0.24243373954864905
substitution,dgp3,600,10,250,5,20,SSRF-JS,1.4298142045826001,0.6647300443050282,0.03489671586079048,0.7928492613822862,95.092,0.24243373954864905
substitution,dgp3,600,10,500,5,20,RF,1.4304049975847088,0.6644467169996779,0.030942809017723685,0.7919525050768186,95.256,0.24243373954864905
substitution,dgp3,600,10,500,5,20,SSRF,1.4283439318247106,0.6641471877677717,0.03425339690478556,0.7919525050768186,95.256,0.24243373954864905
substitution,dgp3,600,10,500,5,20,SSRF-JS,1.428716583172622,0.6641797539642817,0.03427177476070875,0.7919525050768186,95.256,0.24243373954864905
substitution,dgp3,600,10,1,5,21,RF,1.3389427000317717,0.8179300514238551,0.49088100858378153,0.7711961665236344,99.0,0.03835625896576467
substitution,dgp3,600,10,1,5,21,SSRF,1.1716229526443351,0.7480874998528371,0.3073076729987601,0.7711961665236344,99.0,0.03835625896576467
substitution,dgp3,600,10,1,5,21,SSRF-JS,1.1757109100725243,0.7490366403804681,0.3126896865765414,0.7711961665236344,99.0,0.03835625896576467
substitution,dgp3,600,10,3,5,21,RF,1.7542688374512916,0.8171041514578007,0.891997891812566,0.39353941271964393,97.0,0.03835625896576467
substitution,dgp3,600,10,3,5,21,SSRF,1.0820926541807023,0.7008189743878831,0.1917701881073946,0.39353941271964393,97.0,0.03835625896576467
substitution,dgp3,600,10,3,5,21,SSRF-JS,1.0922446214038162,0.7025808606676595,0.20252786349165164,0.39353941271964393,97.0,0.03835625896576467
substitution,dgp3,600,10,5,5,21,RF,1.248504873406307,0.7440211139595693,0.38649873973625254,0.5517755245648029,96.4,0.03835625896576467
substitution,dgp3,600,10,5,5,21,SSRF,1.0239780893730714,0.686212478985962,0.13934681860241588,0.5517755245648029,96.4,0.03835625896576467
substitution,dgp3,600,10,5,5,21,SSRF-JS,1.0250169811796475,0.6867558252769962,0.14218583718997338,0.5517755245648029,96.4,0.03835625896576467
substitution,dgp3,600,10,10,5,21,RF,1.0914962276236375,0.6936833147503815,0.22865723421827425,0.3978000062780994,96.6,0.03835625896576467
substitution,dgp3,600,10,10,5,21,SSRF,1.022932701843266,0.6846786171194358,0.12872040269623689,0.3978000062780994,96.6,0.03835625896576467
substitution,dgp3,600,10,10,5,21,SSRF-JS,1.020237930388872,0.6835204987543808,0.12695045668540866,0.3978000062780994,96.6,0.03835625896576467
substitution,dgp3,600,10,25,5,21,RF,0.98913297839811,0.6592525189141217,0.1259306754680095,0.43708677689803777,95.84,0.03835625896576467
substitution,dgp3,600,10,25,5,21,SSRF,1.0026993470790584,0.6697631333567969,0.10616677099115611,0.43708677689803777,95.84,0.03835625896576467
substitution,dgp3,600,10,25,5,21,SSRF-JS,1.0016594415353497,0.6693914273365527,0.1067332533365764,0.43708677689803777,95.84,0.03835625896576467
substitution,dgp3,600,10,50,5,21,RF,0.9761662147097563,0.6545964955540909,0.10502736010015239,0.42148398903201434,95.6,0.03835625896576467
substitution,dgp3,600,10,50,5,21,SSRF,1.0027173886799958,0.6717789658124261,0.10485086038036646,0.42148398903201434,95.6,0.03835625896576467
substitution,dgp3,600,10,50,5,21,SSRF-JS,1.0023603703510964,0.6715263068714364,0.10534336897545352,0.42148398903201434,95.6,0.03835625896576467
substitution,dgp3,600,10,100,5,21,RF,0.9747723920811462,0.6500988339278844,0.09486877635693897,0.4285374828185834,95.53,0.03835625896576467
substitution,dgp3,600,10,100,5,21,SSRF,1.0020034796933168,0.6705069000693369,0.10244517332384215,0.4285374828185834,95.53,0.03835625896576467
substitution,dgp3,600,10,100,5,21,SSRF-JS,1.0023252219065777,0.6707565588250055,0.10306590454980699,0.4285374828185834,95.53,0.03835625896576467
substitution,dgp3,600,10,250,5,21,RF,0.9865779057327159,0.6558968128354175,0.10750768987991118,0.4360425586221113,95.388,0.03835625896576467
substitution,dgp3,600,10,250,5,21,SSRF,1.0030266277525668,0.670099883478105,0.10304010460640893,0.4360425586221113,95.388,0.03835625896576467
substitution,dgp3,600,10,250,5,21,SSRF-JS,1.0032666366878924,0.6701126561741473,0.10339566885552419,0.4360425586221113,95.388,0.03835625896576467
substitution,dgp3,600,10,500,5,21,RF,0.977268363650597,0.6534940674848848,0.09931300748777394,0.4294114641476381,95.34,0.03835625896576467
substitution,dgp3,600,10,500,5,21,SSRF,1.0008494775008734,0.668984181971398,0.10135358315488135,0.4294114641476381,95.34,0.03835625896576467
substitution,dgp3,600,10,500,5,21,SSRF-JS,1.0003996010424896,0.6688476535223482,0.10133756212841971,0.4294114641476381,95.34,0.03835625896576467
substitution,dgp3,600,10,1,5,22,RF,1.939138920706792,0.890075170252952,0.5739890337704562,0.7722611200704003,95.0,0.2035101431224261
substitution,dgp3,600,10,1,5,22,SSRF,1.7223293740708108,0.8101883260854463,0.3572062377931566,0.7722611200704003,95.0,0.2035101431224261
substitution,dgp3,600,10,1,5,22,SSRF-JS,1.7224880378569312,0.8100395405892488,0.3565947890678413,0.7722611200704003,95.0,0.2035101431224261
substitution,dgp3,600,10,3,5,22,RF,1.5436473342112391,0.734059973904027,0.19237704666229577,0.7336774816536377,95.66666666666667,0.2035101431224261
substitution,dgp3,600,10,3,5,22,SSRF,1.4827969391027345,0.7024552616959021,0.12928239749324782,0.7336774816536377,95.66666666666667,0.2035101431224261
substitution,dgp3,600,10,3,5,22,SSRF-JS,1.4851511751678297,0.7026854359705487,0.12974407686159609,0.7336774816536377,95.66666666666667,0.2035101431224261
substitution,dgp3,600,10,5,5,22,RF,1.4857394603761196,0.7056897490453037,0.1365460871531244,0.7451030011407955,94.8,0.2035101431224261
substitution,dgp3,600,10,5,5,22,SSRF,1.4552714771819304,0.6873118528522589,0.10164864807465705,0.7451030011407955,94.8,0.2035101431224261
