experiment,dgp,n,p,B,min_leaf,rep,snr,method,mse,mae,mse_true,coverage,interval_score,interval_width,dm_stat,dm_p,runtime,lam_eb,lam_js,leaves,n_eff,sigma2,tau2,tuned_leaf,tuned_mtry
grid,dgp3,1200,20,10,5,5,0.17209153642898428,RidgeRF,1.095835226221784,0.6563487114234,0.08563671245202392,0.9616666666666667,6.539866943055246,4.030205661806307,2.301703041648822,0.021522696682784538,0.04522957300014241,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
grid,dgp3,1200,20,10,5,5,0.17209153642898428,LassoRF,1.0845247828759554,0.6378974272331015,0.06827159718756586,0.9633333333333334,6.637383026039873,3.965429831592722,1.8036203434656337,0.07154177380193345,0.038664413999867975,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
grid,dgp3,1200,20,10,5,5,0.17209153642898428,GBM,1.0814406797009026,0.6312520941849383,0.09352369518520331,0.96,6.8459188720017865,3.986707966991653,1.2358707719735693,0.2167486730041162,0.17864588700012973,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
grid,dgp3,1200,20,10,5,5,0.17209153642898428,RF-tuned,1.0310330101098186,0.6111541088740359,0.02977279601532833,0.9616666666666667,6.46720297262254,3.8525062818538074,-1.3885822440152604,0.16521771547782296,3.466680039000039,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
grid,dgp3,1200,20,10,5,5,0.17209153642898428,SSRF-tuned,1.0331228742514709,0.6151670394994333,0.03743483493328269,0.9633333333333334,6.432138407108585,3.859827045705362,-1.2718109084298692,0.20368693770725232,3.522236975999931,0.7997815951508931,0.797616000109793,193.0,3.432167644222746,0.5609358578463108,0.6387245258796216,40,10
grid,dgp3,1200,20,500,5,5,0.17209153642898428,RF,1.0366539426056514,0.6126902419576973,0.03356032418814435,0.935,6.820025112934396,3.3411135538890333,-0.17951675453248372,0.8575622944908688,3.119312577999608,0.7787617363128986,0.7761590734051972,191.666,3.453673995906589,0.617326286615674,0.6114890364438345,40,10
grid,dgp3,1200,20,500,5,5,0.17209153642898428,SSRF,1.0372111975419251,0.618158977595241,0.03745899187565707,0.9416666666666667,6.801888040379134,3.530711073558361,-2.170349137864309,0.030176179199187178,3.119312577999608,0.7787617363128986,0.7761590734051972,191.666,3.453673995906589,0.617326286615674,0.6114890364438345,40,10
grid,dgp3,1200,20,500,5,5,0.17209153642898428,SSRF-JS,1.0377204735608363,0.618483465995861,0.037783225587071485,0.9416666666666667,6.802109342405858,3.530503149400905,,,3.119312577999608,0.7787617363128986,0.7761590734051972,191.666,3.453673995906589,0.617326286615674,0.6114890364438345,40,10
grid,dgp3,1200,20,500,5,5,0.17209153642898428,RF-H,1.0322337459093383,0.6179117945698555,0.03627201065026466,0.9433333333333334,6.836527370700702,3.4187427078340247,-0.9182523645459546,0.3586714361857614,1.0852219990001686,0.7787617363128986,0.7761590734051972,191.666,3.453673995906589,0.617326286615674,0.6114890364438345,40,10
grid,dgp3,1200,20,500,5,5,0.17209153642898428,SSRF-H,1.116685340997986,0.677737743381253,0.1264655856881922,0.9383333333333334,6.935779880527098,3.590596528281522,4.900083286592278,1.089192434316668e-06,1.0852219990001686,0.7787617363128986,0.7761590734051972,191.666,3.453673995906589,0.617326286615674,0.6114890364438345,40,10
