experiment,dgp,n,p,B,min_leaf,rep,method,mse,mse_true,runtime,lam_tree,lam_cv,lam_ij,lam_oracle,lam_local_mean
calibration,dgp3,1200,10,10,5,2,Cal-IJ,1.1979616664213355,0.12372338386094217,0.04382081299991114,0.7595173153665729,0.7176705595254842,0.18920793109673295,0.6900000000000001,0.7316059238948045
calibration,dgp3,1200,10,10,5,3,RF,1.1005189148327785,0.09468730015076884,0.03764195400026438,0.7619449938505344,0.6745962161903337,0.22361245168099075,0.68,0.660578196305081
calibration,dgp3,1200,10,10,5,3,SSRF-JS,1.0777716531047434,0.07188528135380638,0.03764195400026438,0.7619449938505344,0.6745962161903337,0.22361245168099075,0.68,0.660578196305081
calibration,dgp3,1200,10,10,5,3,Cal-CV,1.0758856148972213,0.07020520877520153,0.19891281399986838,0.7619449938505344,0.6745962161903337,0.22361245168099075,0.68,0.660578196305081
calibration,dgp3,1200,10,10,5,3,Cal-CV-local,1.0689435801593452,0.07277450174212591,0.19891281399986838,0.7619449938505344,0.6745962161903337,0.22361245168099075,0.68,0.660578196305081
calibration,dgp3,1200,10,10,5,3,Cal-IJ,1.1267920022683007,0.12132115918458312,0.048219102000530256,0.7619449938505344,0.6745962161903337,0.22361245168099075,0.68,0.660578196305081
calibration,dgp3,1200,10,10,5,4,RF,1.2761102639425606,0.0964874294484756,0.03485495799986893,0.7285764630120215,0.642308289969574,0.15624750076504845,0.72,0.629135175638938
calibration,dgp3,1200,10,10,5,4,SSRF-JS,1.2585840052427448,0.08113597305631699,0.03485495799986893,0.7285764630120215,0.642308289969574,0.15624750076504845,0.72,0.629135175638938
calibration,dgp3,1200,10,10,5,4,Cal-CV,1.2589225356910014,0.08209282511946729,0.1820999669998855,0.7285764630120215,0.642308289969574,0.15624750076504845,0.72,0.629135175638938
calibration,dgp3,1200,10,10,5,4,Cal-CV-local,1.2558809969493703,0.08385191350665293,0.1820999669998855,0.7285764630120215,0.642308289969574,0.15624750076504845,0.72,0.629135175638938
calibration,dgp3,1200,10,10,5,4,Cal-IJ,1.3153360256227093,0.142301840583555,0.04427512099982778,0.7285764630120215,0.642308289969574,0.15624750076504845,0.72,0.629135175638938
calibration,dgp3,1200,10,10,5,5,RF,0.994733317212589,0.09478527201716803,0.03357924499960063,0.7323391471484381,0.665580702085434,0.12804210072862662,0.79,0.6432708814378837
calibration,dgp3,1200,10,10,5,5,SSRF-JS,0.9946976618163497,0.08694615592033952,0.03357924499960063,0.7323391471484381,0.665580702085434,0.12804210072862662,0.79,0.6432708814378837
calibration,dgp3,1200,10,10,5,5,Cal-CV,0.9991090008962665,0.08931324268033497,0.18861313499928656,0.7323391471484381,0.665580702085434,0.12804210072862662,0.79,0.6432708814378837
calibration,dgp3,1200,10,10,5,5,Cal-CV-local,1.0062696863435576,0.0913527000005118,0.18861313499928656,0.7323391471484381,0.665580702085434,0.12804210072862662,0.79,0.6432708814378837
calibration,dgp3,1200,10,10,5,5,Cal-IJ,1.0873769054321147,0.16175213879286926,0.04300901499982501,0.7323391471484381,0.665580702085434,0.12804210072862662,0.79,0.6432708814378837
calibration,dgp3,1200,10,10,5,6,RF,0.8446289439895095,0.09356008457553255,0.034240232999763975,0.6666196792694145,0.6927194702408286,0.23018034636671944,0.7000000000000001,0.6412937582803625
calibration,dgp3,1200,10,10,5,6,SSRF-JS,0.8224381462139594,0.07252822334287652,0.034240232999763975,0.6666196792694145,0.6927194702408286,0.23018034636671944,0.7000000000000001,0.6412937582803625
calibration,dgp3,1200,10,10,5,6,Cal-CV,0.822457252957699,0.0725597812349514,0.2155355399995642,0.6666196792694145,0.6927194702408286,0.23018034636671944,0.7000000000000001,0.6412937582803625
calibration,dgp3,1200,10,10,5,6,Cal-CV-local,0.8221840835337201,0.06997627133922873,0.2155355399995642,0.6666196792694145,0.6927194702408286,0.23018034636671944,0.7000000000000001,0.6412937582803625
calibration,dgp3,1200,10,10,5,6,Cal-IJ,0.8697028407071812,0.12156861977302982,0.04604355499941448,0.6666196792694145,0.6927194702408286,0.23018034636671944,0.7000000000000001,0.6412937582803625
calibration,dgp3,1200,10,10,5,7,RF,1.13207472909547,0.06881526015370226,0.039937482999903295,0.7940642696430691,0.8034644496700817,0.2275635259583433,0.75,0.7875874971904863
calibration,dgp3,1200,10,10,5,7,SSRF-JS,1.1228099750256226,0.05515075995947628,0.039937482999903295,0.7940642696430691,0.8034644496700817,0.2275635259583433,0.75,0.7875874971904863
calibration,dgp3,1200,10,10,5,7,Cal-CV,1.1232764524107481,0.05549609946714027,0.21487299099953816,0.7940642696430691,0.8034644496700817,0.2275635259583433,0.75,0.7875874971904863
calibration,dgp3,1200,10,10,5,7,Cal-CV-local,1.1283044549688699,0.05792438523876594,0.21487299099953816,0.7940642696430691,0.8034644496700817,0.2275635259583433,0.75,0.7875874971904863
calibration,dgp3,1200,10,10,5,7,Cal-IJ,1.1978009536537118,0.11677321992691873,0.050008072999844444,0.7940642696430691,0.8034644496700817,0.2275635259583433,0.75,0.7875874971904863
calibration,dgp3,1200,10,10,5,8,RF,7.893591812044424,0.08624995927402365,0.03661317299975053,0.7890924352184197,0.8136866336698153,0.3535795261242273,0.6900000000000001,0.803308347710503
calibration,dgp3,1200,10,10,5,8,SSRF-JS,7.899968876319959,0.06487335863073763,0.03661317299975053,0.7890924352184197,0.8136866336698153,0.3535795261242273,0.6900000000000001,0.803308347710503
calibration,dgp3,1200,10,10,5,8,Cal-CV,7.897783507803917,0.06610729650708082,0.19547141399971224,0.7890924352184197,0.8136866336698153,0.3535795261242273,0.6900000000000001,0.803308347710503
calibration,dgp3,1200,10,10,5,8,Cal-CV-local,7.912021499341144,0.06466731627917903,0.19547141399971224,0.7890924352184197,0.8136866336698153,0.3535795261242273,0.6900000000000001,0.803308347710503
calibration,dgp3,1200,10,10,5,8,Cal-IJ,7.981789270146236,0.09001854423613688,0.046559540999624005,0.7890924352184197,0.8136866336698153,0.3535795261242273,0.6900000000000001,0.803308347710503
calibration,dgp3,1200,10,10,5,9,RF,1.1209237299912822,0.07550034901343065,0.03501299099980315,0.7851307069354164,0.7505697813362887,0.30487893215028233,0.8,0.7617468172593214
calibration,dgp3,1200,10,10,5,9,SSRF-JS,1.11583584504933,0.06776678760748661,0.03501299099980315,0.7851307069354164,0.7505697813362887,0.30487893215028233,0.8,0.7617468172593214
calibration,dgp3,1200,10,10,5,9,Cal-CV,1.1166809287993196,0.06820702306466966,0.18674950399963564,0.7851307069354164,0.7505697813362887,0.30487893215028233,0.8,0.7617468172593214
calibration,dgp3,1200,10,10,5,9,Cal-CV-local,1.1143641874072059,0.07052224478610951,0.18674950399963564,0.7851307069354164,0.7505697813362887,0.30487893215028233,0.8,0.7617468172593214
calibration,dgp3,1200,10,10,5,9,Cal-IJ,1.1661899076241489,0.11226521498563359,0.04415381899980275,0.7851307069354164,0.7505697813362887,0.30487893215028233,0.8,0.7617468172593214
calibration,dgp3,1200,10,10,5,10,RF,1.2497006068284358,0.10556489686165026,0.03247294299990244,0.6187275216105704,0.6127494854150112,0.11759509939743273,0.68,0.6157329082171458
calibration,dgp3,1200,10,10,5,10,SSRF-JS,1.2309955671358288,0.08165761653662566,0.03247294299990244,0.6187275216105704,0.6127494854150112,0.11759509939743273,0.68,0.6157329082171458
calibration,dgp3,1200,10,10,5,10,Cal-CV,1.2310879269128867,0.08294893110578476,0.17764478499975667,0.6187275216105704,0.6127494854150112,0.11759509939743273,0.68,0.6157329082171458
calibration,dgp3,1200,10,10,5,10,Cal-CV-local,1.2349386591864286,0.0827615235932571,0.17764478499975667,0.6187275216105704,0.6127494854150112,0.11759509939743273,0.68,0.6157329082171458
calibration,dgp3,1200,10,10,5,10,Cal-IJ,1.312058580125475,0.15880081889997424,0.04243557100016915,0.6187275216105704,0.6127494854150112,0.11759509939743273,0.68,0.6157329082171458
calibration,dgp3,1200,10,10,5,11,RF,1.609906604155361,0.12081382783972582,0.03534699900001215,0.7050382822363771,0.6429771096262028,0.11478622660538881,0.61,0.6599019428477686
calibration,dgp3,1200,10,10,5,11,SSRF-JS,1.567992302531231,0.08590231188936102,0.03534699900001215,0.7050382822363771,0.6429771096262028,0.11478622660538881,0.61,0.6599019428477686
calibration,dgp3,1200,10,10,5,11,Cal-CV,1.5630172111534384,0.08275381101133057,0.19357248500000424,0.7050382822363771,0.6429771096262028,0.11478622660538881,0.61,0.6599019428477686
calibration,dgp3,1200,10,10,5,11,Cal-CV-local,1.562896151291161,0.07611200063666389,0.19357248500000424,0.7050382822363771,0.6429771096262028,0.11478622660538881,0.61,0.6599019428477686
calibration,dgp3,1200,10,10,5,11,Cal-IJ,1.6135422771295114,0.1463413335507222,0.04502415099977952,0.7050382822363771,0.6429771096262028,0.11478622660538881,0.61,0.6599019428477686
calibration,dgp3,1200,10,10,5,12,RF,0.8570790765611799,0.08508543245937517,0.034471991999907914,0.7710974920450754,0.7384995533452756,0.27346470761902725,0.71,0.7455967233817073
calibration,dgp3,1200,10,10,5,12,SSRF-JS,0.8415634017462092,0.06780938262574016,0.034471991999907914,0.7710974920450754,0.7384995533452756,0.27346470761902725,0.71,0.7455967233817073
calibration,dgp3,1200,10,10,5,12,Cal-CV,0.8407505566941524,0.06670438397416416,0.18626567899991642,0.7710974920450754,0.7384995533452756,0.27346470761902725,0.71,0.7455967233817073
calibration,dgp3,1200,10,10,5,12,Cal-CV-local,0.840938106777109,0.06936176091146895,0.18626567899991642,0.7710974920450754,0.7384995533452756,0.27346470761902725,0.71,0.7455967233817073
calibration,dgp3,1200,10,10,5,12,Cal-IJ,0.8869016754724471,0.10920542359765721,0.04376980899996852,0.7710974920450754,0.7384995533452756,0.27346470761902725,0.71,0.7455967233817073
calibration,dgp3,1200,10,10,5,13,RF,1.1706764188898144,0.12965527606670657,0.03300467500002924,0.6211375814505982,0.5171310898160177,0.0753792822491703,0.64,0.572689938729748
calibration,dgp3,1200,10,10,5,13,SSRF-JS,1.127430649726141,0.095125837411865,0.03300467500002924,0.6211375814505982,0.5171310898160177,0.0753792822491703,0.64,0.572689938729748
calibration,dgp3,1200,10,10,5,13,Cal-CV,1.1349189454073323,0.1033762704711439,0.17823030400040807,0.6211375814505982,0.5171310898160177,0.0753792822491703,0.64,0.572689938729748
calibration,dgp3,1200,10,10,5,13,Cal-CV-local,1.128749626528959,0.09900115235964989,0.17823030400040807,0.6211375814505982,0.5171310898160177,0.0753792822491703,0.64,0.572689938729748
calibration,dgp3,1200,10,10,5,13,Cal-IJ,1.1960969421566348,0.1732256275704339,0.04261114000019006,0.6211375814505982,0.5171310898160177,0.0753792822491703,0.64,0.572689938729748
calibration,dgp3,1200,10,10,5,14,RF,3.50211871696196,0.10739756352326212,0.036200497999743675,0.7319231181158284,0.6935017546243157,0.3715639820319447,0.7000000000000001,0.6638217908539007
calibration,dgp3,1200,10,10,5,14,SSRF-JS,3.4971309611231645,0.09014998627660652,0.036200497999743675,0.7319231181158284,0.6935017546243157,0.3715639820319447,0.7000000000000001,0.6638217908539007
calibration,dgp3,1200,10,10,5,14,Cal-CV,3.49756478421636,0.09039937552358951,0.18422688499958895,0.7319231181158284,0.6935017546243157,0.3715639820319447,0.7000000000000001,0.6638217908539007
calibration,dgp3,1200,10,10,5,14,Cal-CV-local,3.495553577283569,0.09169237618276752,0.18422688499958895,0.7319231181158284,0.6935017546243157,0.3715639820319447,0.7000000000000001,0.6638217908539007
calibration,dgp3,1200,10,10,5,14,Cal-IJ,3.532171095571385,0.11193456533546316,0.04546935999997004,0.7319231181158284,0.6935017546243157,0.3715639820319447,0.7000000000000001,0.6638217908539007
calibration,dgp3,1200,10,10,5,15,RF,0.8313494610865145,0.08398899167622219,0.03236058100037553,0.7672630224755249,0.7958775093412642,0.4109490883555999,0.7000000000000001,0.7554181523492856
calibration,dgp3,1200,10,10,5,15,SSRF-JS,0.8125055758265953,0.06111618500616044,0.03236058100037553,0.7672630224755249,0.7958775093412642,0.4109490883555999,0.7000000000000001,0.7554181523492856
calibration,dgp3,1200,10,10,5,15,Cal-CV,0.8137290462178868,0.06238540741370277,0.18125485600012325,0.7672630224755249,0.7958775093412642,0.4109490883555999,0.7000000000000001,0.7554181523492856
calibration,dgp3,1200,10,10,5,15,Cal-CV-local,0.8182340282702595,0.06172231252032005,0.18125485600012325,0.7672630224755249,0.7958775093412642,0.4109490883555999,0.7000000000000001,0.7554181523492856
calibration,dgp3,1200,10,10,5,15,Cal-IJ,0.8399715028613601,0.08111651584482976,0.04265739000038593,0.7672630224755249,0.7958775093412642,0.4109490883555999,0.7000000000000001,0.7554181523492856
calibration,dgp3,1200,10,10,5,16,RF,1.781907604627313,0.10257097732061213,0.034075872999892454,0.7787352576581141,0.7830053130166581,0.217282581463606,0.68,0.7730353556111034
calibration,dgp3,1200,10,10,5,16,SSRF-JS,1.7734104297255568,0.08123696655041061,0.034075872999892454,0.7787352576581141,0.7830053130166581,0.217282581463606,0.68,0.7730353556111034
calibration,dgp3,1200,10,10,5,16,Cal-CV,1.7725837175310857,0.08108390509797167,0.1976028529998075,0.7787352576581141,0.7830053130166581,0.217282581463606,0.68,0.7730353556111034
calibration,dgp3,1200,10,10,5,16,Cal-CV-local,1.763219486089624,0.0798599381771938,0.1976028529998075,0.7787352576581141,0.7830053130166581,0.217282581463606,0.68,0.7730353556111034
calibration,dgp3,1200,10,10,5,16,Cal-IJ,1.853902662641806,0.13069244102881916,0.04461342400009016,0.7787352576581141,0.7830053130166581,0.217282581463606,0.68,0.7730353556111034
calibration,dgp3,1200,10,10,5,17,RF,1.3909994697663541,0.1007805065679641,0.03928106500006834,0.7319471570144116,0.6620347503256138,0.1893957261112123,0.7000000000000001,0.6474948738362328
calibration,dgp3,1200,10,10,5,17,SSRF-JS,1.3814962493530802,0.08171514196579902,0.03928106500006834,0.7319471570144116,0.6620347503256138,0.1893957261112123,0.7000000000000001,0.6474948738362328
calibration,dgp3,1200,10,10,5,17,Cal-CV,1.3843909628866187,0.08173030421757226,0.20687957199970697,0.7319471570144116,0.6620347503256138,0.1893957261112123,0.7000000000000001,0.6474948738362328
calibration,dgp3,1200,10,10,5,17,Cal-CV-local,1.3871754739107782,0.08459100457550146,0.20687957199970697,0.7319471570144116,0.6620347503256138,0.1893957261112123,0.7000000000000001,0.6474948738362328
calibration,dgp3,1200,10,10,5,17,Cal-IJ,1.4555132651187208,0.13545309329709748,0.049511412999891036,0.7319471570144116,0.6620347503256138,0.1893957261112123,0.7000000000000001,0.6474948738362328
calibration,dgp3,1200,10,10,5,18,RF,1.13124894290863,0.1147448544816148,0.03550326300000961,0.6971042982912969,0.804168381384232,0.2841107141610239,0.62,0.8052583403040491
calibration,dgp3,1200,10,10,5,18,SSRF-JS,1.1040648224122038,0.0753747323452113,0.03550326300000961,0.6971042982912969,0.804168381384232,0.2841107141610239,0.62,0.8052583403040491
calibration,dgp3,1200,10,10,5,18,Cal-CV,1.1074618667248366,0.08337268356745445,0.19815721200029657,0.6971042982912969,0.804168381384232,0.2841107141610239,0.62,0.8052583403040491
calibration,dgp3,1200,10,10,5,18,Cal-CV-local,1.1123583078452812,0.0809588306892113,0.19815721200029657,0.6971042982912969,0.804168381384232,0.2841107141610239,0.62,0.8052583403040491
calibration,dgp3,1200,10,10,5,18,Cal-IJ,1.1485983266564206,0.10436588625067118,0.046048182000049565,0.6971042982912969,0.804168381384232,0.2841107141610239,0.62,0.8052583403040491
calibration,dgp3,1200,10,10,5,19,RF,1.020775759824279,0.08558846887925162,0.03568001400026333,0.7969401846848951,0.704711864214199,0.1814803628421758,0.77,0.7022120958059519
calibration,dgp3,1200,10,10,5,19,SSRF-JS,1.0121658425001372,0.07628275459340543,0.03568001400026333,0.7969401846848951,0.704711864214199,0.1814803628421758,0.77,0.7022120958059519
calibration,dgp3,1200,10,10,5,19,Cal-CV,1.0128549564844773,0.07632093022617183,0.19646482000007381,0.7969401846848951,0.704711864214199,0.1814803628421758,0.77,0.7022120958059519
calibration,dgp3,1200,10,10,5,19,Cal-CV-local,1.008552709347468,0.07813683404031467,0.19646482000007381,0.7969401846848951,0.704711864214199,0.1814803628421758,0.77,0.7022120958059519
calibration,dgp3,1200,10,10,5,19,Cal-IJ,1.0793192484567502,0.14039889422071522,0.0454093000003013,0.7969401846848951,0.704711864214199,0.1814803628421758,0.77,0.7022120958059519
calibration,dgp3,1200,10,100,5,0,RF,1.00834504827946,0.0400289950108138,0.33151451999992787,0.6990040115430819,0.9257045377178578,0.9411276977414768,0.86,0.9436627650809677
calibration,dgp3,1200,10,100,5,0,SSRF-JS,1.029439137103908,0.04174106938147518,0.33151451999992787,0.6990040115430819,0.9257045377178578,0.9411276977414768,0.86,0.9436627650809677
calibration,dgp3,1200,10,100,5,0,Cal-CV,1.0102770882964605,0.03717491335297141,1.895780330999969,0.6990040115430819,0.9257045377178578,0.9411276977414768,0.86,0.9436627650809677
calibration,dgp3,1200,10,100,5,0,Cal-CV-local,1.0091179216830053,0.03660029014145492,1.895780330999969,0.6990040115430819,0.9257045377178578,0.9411276977414768,0.86,0.9436627650809677
calibration,dgp3,1200,10,100,5,0,Cal-IJ,1.0096995450208497,0.03759093170570449,0.3909889460001068,0.6990040115430819,0.9257045377178578,0.9411276977414768,0.86,0.9436627650809677
calibration,dgp3,1200,10,100,5,1,RF,1.3932111544955699,0.039577036768292495,0.34395901499965476,0.7788768777651371,0.94402062570214,0.9220796370310437,0.91,0.9566904697419016
calibration,dgp3,1200,10,100,5,1,SSRF-JS,1.3973348055337895,0.041326853410231144,0.34395901499965476,0.7788768777651371,0.94402062570214,0.9220796370310437,0.91,0.9566904697419016
calibration,dgp3,1200,10,100,5,1,Cal-CV,1.392712659874407,0.03846414546972807,1.8457810469999458,0.7788768777651371,0.94402062570214,0.9220796370310437,0.91,0.9566904697419016
calibration,dgp3,1200,10,100,5,1,Cal-CV-local,1.3931857546340798,0.038715602458122285,1.8457810469999458,0.7788768777651371,0.94402062570214,0.9220796370310437,0.91,0.9566904697419016
calibration,dgp3,1200,10,100,5,1,Cal-IJ,1.392806540483154,0.03831721469557722,0.41027386799987653,0.7788768777651371,0.94402062570214,0.9220796370310437,0.91,0.9566904697419016
calibration,dgp3,1200,10,100,5,2,RF,0.9568790904888541,0.048176354090784176,0.35065201099996557,0.7562935038575402,0.8829767213076172,0.8653453542589932,1.0,0.8977775446832544
calibration,dgp3,1200,10,100,5,2,SSRF-JS,0.9577770567666075,0.056497564855008835,0.35065201099996557,0.7562935038575402,0.8829767213076172,0.8653453542589932,1.0,0.8977775446832544
calibration,dgp3,1200,10,100,5,2,Cal-CV,0.9553598049919474,0.05016672110997363,1.8441431279998142,0.7562935038575402,0.8829767213076172,0.8653453542589932,1.0,0.8977775446832544
calibration,dgp3,1200,10,100,5,2,Cal-CV-local,0.9553666566107698,0.049696992262291066,1.8441431279998142,0.7562935038575402,0.8829767213076172,0.8653453542589932,1.0,0.8977775446832544
calibration,dgp3,1200,10,100,5,2,Cal-IJ,0.9554607797983391,0.05079647935514681,0.4166247729999668,0.7562935038575402,0.8829767213076172,0.8653453542589932,1.0,0.8977775446832544
calibration,dgp3,1200,10,100,5,3,RF,2.10717070727285,0.03426197537480316,0.3557378770001378,0.7835545569193058,0.9244742234991191,0.9345706602884307,0.89,0.9389991909836536
calibration,dgp3,1200,10,100,5,3,SSRF-JS,2.107673962103516,0.03378555719521043,0.3557378770001378,0.7835545569193058,0.9244742234991191,0.9345706602884307,0.89,0.9389991909836536
calibration,dgp3,1200,10,100,5,3,Cal-CV,2.105312391416457,0.032066397307326605,1.7639406640000743,0.7835545569193058,0.9244742234991191,0.9345706602884307,0.89,0.9389991909836536
calibration,dgp3,1200,10,100,5,3,Cal-CV-local,2.1068515354792567,0.03234169278322649,1.7639406640000743,0.7835545569193058,0.9244742234991191,0.9345706602884307,0.89,0.9389991909836536
calibration,dgp3,1200,10,100,5,3,Cal-IJ,2.1054337059956665,0.032232797773148636,0.4187488590000612,0.7835545569193058,0.9244742234991191,0.9345706602884307,0.89,0.9389991909836536
calibration,dgp3,1200,10,100,5,4,RF,1.8374449768847954,0.17187290678005793,0.35039749799989295,0.40014465016922496,0.5058626565415212,0.34682328090404974,0.52,0.6549514211155116
calibration,dgp3,1200,10,100,5,4,SSRF-JS,1.7386443060380106,0.09649957919205533,0.35039749799989295,0.40014465016922496,0.5058626565415212,0.34682328090404974,0.52,0.6549514211155116
calibration,dgp3,1200,10,100,5,4,Cal-CV,1.737625178150634,0.09347190887434097,1.9143498200000977,0.40014465016922496,0.5058626565415212,0.34682328090404974,0.52,0.6549514211155116
calibration,dgp3,1200,10,100,5,4,Cal-CV-local,1.7143460719926218,0.07865427993471545,1.9143498200000977,0.40014465016922496,0.5058626565415212,0.34682328090404974,0.52,0.6549514211155116
calibration,dgp3,1200,10,100,5,4,Cal-IJ,1.7409720052053574,0.10371243209624235,0.4135612739996759,0.40014465016922496,0.5058626565415212,0.34682328090404974,0.52,0.6549514211155116
calibration,dgp3,1200,10,100,5,5,RF,0.9328467560107901,0.039251884691985754,0.3571185840000908,0.7620239256268296,0.9430055908771833,0.9101236315590774,0.88,0.9463841103879153
calibration,dgp3,1200,10,100,5,5,SSRF-JS,0.9291012409609293,0.03925085297241367,0.3571185840000908,0.7620239256268296,0.9430055908771833,0.9101236315590774,0.88,0.9463841103879153
calibration,dgp3,1200,10,100,5,5,Cal-CV,0.9299214881002549,0.037331572373921824,1.8341580240003168,0.7620239256268296,0.9430055908771833,0.9101236315590774,0.88,0.9463841103879153
calibration,dgp3,1200,10,100,5,5,Cal-CV-local,0.930019443114222,0.03621159941047366,1.8341580240003168,0.7620239256268296,0.9430055908771833,0.9101236315590774,0.88,0.9463841103879153
calibration,dgp3,1200,10,100,5,5,Cal-IJ,0.9287920075606897,0.03678188394759585,0.41917809699998543,0.7620239256268296,0.9430055908771833,0.9101236315590774,0.88,0.9463841103879153
calibration,dgp3,1200,10,100,5,6,RF,1.323442106387095,0.038995402572961836,0.33921581499998865,0.6978071070501142,0.8365904808261818,0.7825339023322649,0.93,0.8802637614750178
calibration,dgp3,1200,10,100,5,6,SSRF-JS,1.327913196867733,0.04646931804398065,0.33921581499998865,0.6978071070501142,0.8365904808261818,0.7825339023322649,0.93,0.8802637614750178
calibration,dgp3,1200,10,100,5,6,Cal-CV,1.32269991823998,0.03950177301447557,1.805470362000051,0.6978071070501142,0.8365904808261818,0.7825339023322649,0.93,0.8802637614750178
calibration,dgp3,1200,10,100,5,6,Cal-CV-local,1.3209284117089635,0.038805355317444834,1.805470362000051,0.6978071070501142,0.8365904808261818,0.7825339023322649,0.93,0.8802637614750178
calibration,dgp3,1200,10,100,5,6,Cal-IJ,1.324397573684573,0.041612457061635445,0.4023925579999741,0.6978071070501142,0.8365904808261818,0.7825339023322649,0.93,0.8802637614750178
calibration,dgp3,1200,10,100,5,7,RF,0.958703108321613,0.041058159285799714,0.34403090200021325,0.7060401275050739,0.8891742371278852,0.9680365886868861,0.93,0.9041777901428053
calibration,dgp3,1200,10,100,5,7,SSRF-JS,0.9603869876616393,0.04864896050521431,0.34403090200021325,0.7060401275050739,0.8891742371278852,0.9680365886868861,0.93,0.9041777901428053
calibration,dgp3,1200,10,100,5,7,Cal-CV,0.9561281552292874,0.04071673527772575,1.6508453290002763,0.7060401275050739,0.8891742371278852,0.9680365886868861,0.93,0.9041777901428053
calibration,dgp3,1200,10,100,5,7,Cal-CV-local,0.9539247477873816,0.04114906182165761,1.6508453290002763,0.7060401275050739,0.8891742371278852,0.9680365886868861,0.93,0.9041777901428053
calibration,dgp3,1200,10,100,5,7,Cal-IJ,0.9575615232528282,0.040560749424562205,0.40381888199999594,0.7060401275050739,0.8891742371278852,0.9680365886868861,0.93,0.9041777901428053
calibration,dgp3,1200,10,100,5,8,RF,0.9000738091161462,0.03799298170598846,0.3336745450001217,0.720547365160908,0.9003100902647988,0.8943780537246188,0.91,0.9109870622335511
calibration,dgp3,1200,10,100,5,8,SSRF-JS,0.9130028541221692,0.042784597224790104,0.3336745450001217,0.720547365160908,0.9003100902647988,0.8943780537246188,0.91,0.9109870622335511
calibration,dgp3,1200,10,100,5,8,Cal-CV,0.9016433208239463,0.03664011477142738,1.9405810900002507,0.720547365160908,0.9003100902647988,0.8943780537246188,0.91,0.9109870622335511
calibration,dgp3,1200,10,100,5,8,Cal-CV-local,0.902744897892095,0.03681399098407165,1.9405810900002507,0.720547365160908,0.9003100902647988,0.8943780537246188,0.91,0.9109870622335511
calibration,dgp3,1200,10,100,5,8,Cal-IJ,0.9018462239241374,0.03666912206875573,0.39924096000004283,0.720547365160908,0.9003100902647988,0.8943780537246188,0.91,0.9109870622335511
calibration,dgp3,1200,10,100,5,9,RF,0.8159835503814062,0.053695741589753966,0.3710812699996495,0.7369787366685049,0.8796849438851638,0.8422956292625949,0.87,0.8956559207502672
calibration,dgp3,1200,10,100,5,9,SSRF-JS,0.8204388498713667,0.05354812148444908,0.3710812699996495,0.7369787366685049,0.8796849438851638,0.8422956292625949,0.87,0.8956559207502672
calibration,dgp3,1200,10,100,5,9,Cal-CV,0.8149196498148058,0.05040282057486047,2.0091727789995275,0.7369787366685049,0.8796849438851638,0.8422956292625949,0.87,0.8956559207502672
calibration,dgp3,1200,10,100,5,9,Cal-CV-local,0.8141083639671729,0.04960395443547403,2.0091727789995275,0.7369787366685049,0.8796849438851638,0.8422956292625949,0.87,0.8956559207502672
calibration,dgp3,1200,10,100,5,9,Cal-IJ,0.8156805776424573,0.050471054158477933,0.4402998069995192,0.7369787366685049,0.8796849438851638,0.8422956292625949,0.87,0.8956559207502672
calibration,dgp3,1200,10,100,5,10,RF,1.213269328120705,0.04768198918322357,0.36482845899990934,0.6750840789400897,0.7964450573734582,0.6118572713150338,0.87,0.8440355621828879
calibration,dgp3,1200,10,100,5,10,SSRF-JS,1.2201309597299,0.05048875224193262,0.36482845899990934,0.6750840789400897,0.7964450573734582,0.6118572713150338,0.87,0.8440355621828879
calibration,dgp3,1200,10,100,5,10,Cal-CV,1.2133778513348283,0.04524308926819148,1.9229739470001732,0.6750840789400897,0.7964450573734582,0.6118572713150338,0.87,0.8440355621828879
calibration,dgp3,1200,10,100,5,10,Cal-CV-local,1.2136413749187167,0.04541911360135477,1.9229739470001732,0.6750840789400897,0.7964450573734582,0.6118572713150338,0.87,0.8440355621828879
calibration,dgp3,1200,10,100,5,10,Cal-IJ,1.2265933479665958,0.05614853049429071,0.44035099699976854,0.6750840789400897,0.7964450573734582,0.6118572713150338,0.87,0.8440355621828879
calibration,dgp3,1200,10,100,5,11,RF,0.9279503778097421,0.05039757435803193,0.363243422999858,0.780640292826404,0.8921749312841356,0.9415077089673789,0.9,0.9062629016661194
calibration,dgp3,1200,10,100,5,11,SSRF-JS,0.9293828594320344,0.051179723519148713,0.363243422999858,0.780640292826404,0.8921749312841356,0.9415077089673789,0.9,0.9062629016661194
calibration,dgp3,1200,10,100,5,11,Cal-CV,0.9265460021691327,0.048631443969085204,1.896566532000179,0.780640292826404,0.8921749312841356,0.9415077089673789,0.9,0.9062629016661194
calibration,dgp3,1200,10,100,5,11,Cal-CV-local,0.9264145786290052,0.049429468500874124,1.896566532000179,0.780640292826404,0.8921749312841356,0.9415077089673789,0.9,0.9062629016661194
calibration,dgp3,1200,10,100,5,11,Cal-IJ,0.9266817776383364,0.04893273165903798,0.42639574400027414,0.780640292826404,0.8921749312841356,0.9415077089673789,0.9,0.9062629016661194
calibration,dgp3,1200,10,100,5,12,RF,1.195408693950087,0.03698464397637683,0.33749936599997454,0.7347715997052765,0.9172441992987552,0.9084095694877204,0.93,0.928236180236019
calibration,dgp3,1200,10,100,5,12,SSRF-JS,1.201766543912149,0.042503497346136045,0.33749936599997454,0.7347715997052765,0.9172441992987552,0.9084095694877204,0.93,0.928236180236019
