dataset,n,p,split,B,method,mse,mae,runtime,lam,lam_naive,leaves,n_eff,n_train
boston,506,14,19,500,GBM,7.470865428771394,2.0294228014141935,0.15156627400006073,0.9583702479220987,0.9805793274241577,55.054,3.5396312379189565,354
boston,506,14,20,5,RF,9.809100741172957,2.269672357978279,0.008461608999823511,0.9562384176641323,0.9800352170746581,56.2,3.4429030455119185,354
boston,506,14,20,5,SSRF-JS,10.280841773244513,2.3297927075216793,0.008461608999823511,0.9562384176641323,0.9800352170746581,56.2,3.4429030455119185,354
boston,506,14,20,5,SSRF,10.3371840116345,2.336908898601196,0.008461608999823511,0.9562384176641323,0.9800352170746581,56.2,3.4429030455119185,354
boston,506,14,20,5,SSRF-naive,10.035190515461112,2.2942240610413123,0.010646390000147221,0.9562384176641323,0.9800352170746581,56.2,3.4429030455119185,354
boston,506,14,20,5,SSRF-rob,9.924325342095232,2.283357701177598,0.011730341999964367,0.9562384176641323,0.9800352170746581,56.2,3.4429030455119185,354
boston,506,14,20,10,RF,20.12790218344369,2.8769036131996666,0.014089283999965119,0.9520865538290023,0.9786781884087841,54.8,3.5452520880059835,354
boston,506,14,20,10,SSRF-JS,20.80498081561797,2.9411425805849607,0.014089283999965119,0.9520865538290023,0.9786781884087841,54.8,3.5452520880059835,354
boston,506,14,20,10,SSRF,20.874005868773757,2.9481909148562178,0.014089283999965119,0.9520865538290023,0.9786781884087841,54.8,3.5452520880059835,354
boston,506,14,20,10,SSRF-naive,20.40635125175174,2.901779513954877,0.016089506000071196,0.9520865538290023,0.9786781884087841,54.8,3.5452520880059835,354
boston,506,14,20,10,SSRF-rob,20.31139423880657,2.894597378898485,0.022383660000059535,0.9520865538290023,0.9786781884087841,54.8,3.5452520880059835,354
boston,506,14,20,25,RF,19.80744554727487,2.6074810717790977,0.036200842999960514,0.9655407969522163,0.9844732579309174,54.12,3.6058035353465367,354
boston,506,14,20,25,SSRF-JS,20.344458751939815,2.6516581973214604,0.036200842999960514,0.9655407969522163,0.9844732579309174,54.12,3.6058035353465367,354
boston,506,14,20,25,SSRF,20.389650885635955,2.652274433212078,0.036200842999960514,0.9655407969522163,0.9844732579309174,54.12,3.6058035353465367,354
boston,506,14,20,25,SSRF-naive,20.042148919754332,2.626551229707713,0.04024793099983981,0.9655407969522163,0.9844732579309174,54.12,3.6058035353465367,354
boston,506,14,20,25,SSRF-rob,19.995080747081776,2.623357424372722,0.05818554500001483,0.9655407969522163,0.9844732579309174,54.12,3.6058035353465367,354
boston,506,14,20,25,RF-tuned,18.554685817278298,2.483608030492899,1.3954763469998852,0.9655407969522163,0.9844732579309174,54.12,3.6058035353465367,354
boston,506,14,20,25,SSRF-tuned,16.712879985871865,2.5259213100045215,1.450297979999732,0.9655407969522163,0.9844732579309174,54.12,3.6058035353465367,354
boston,506,14,20,25,LassoRF,20.081064207420685,2.72230947540834,0.05532339999990654,0.9655407969522163,0.9844732579309174,54.12,3.6058035353465367,354
boston,506,14,20,25,GBM,20.58075054761743,2.4110751323351933,0.1624081439999827,0.9655407969522163,0.9844732579309174,54.12,3.6058035353465367,354
boston,506,14,20,100,RF,15.808555734839839,2.5224091928459624,0.15834652200010169,0.955314000268075,0.9793486873197734,55.33,3.503212824785357,354
boston,506,14,20,100,SSRF-JS,16.712398976886178,2.6101779767485476,0.15834652200010169,0.955314000268075,0.9793486873197734,55.33,3.503212824785357,354
boston,506,14,20,100,SSRF,16.802916541362872,2.617579952986305,0.15834652200010169,0.955314000268075,0.9793486873197734,55.33,3.503212824785357,354
boston,506,14,20,100,SSRF-naive,16.212170497070385,2.5590504220002925,0.1612186180000208,0.955314000268075,0.9793486873197734,55.33,3.503212824785357,354
boston,506,14,20,100,SSRF-rob,16.074574864505454,2.5472669083108257,0.22136801300007392,0.955314000268075,0.9793486873197734,55.33,3.503212824785357,354
boston,506,14,20,100,RF-tuned,14.718292122543948,2.4786566581700464,1.444892512000024,0.955314000268075,0.9793486873197734,55.33,3.503212824785357,354
boston,506,14,20,100,SSRF-tuned,13.665471556748152,2.476745888530564,1.6138449810000566,0.955314000268075,0.9793486873197734,55.33,3.503212824785357,354
boston,506,14,20,100,LassoRF,16.483714136175376,2.567993680942415,0.12641639399998894,0.955314000268075,0.9793486873197734,55.33,3.503212824785357,354
boston,506,14,20,100,GBM,10.768036340459544,2.22626707611233,0.3202260489999844,0.955314000268075,0.9793486873197734,55.33,3.503212824785357,354
boston,506,14,20,500,RF,25.24142524788924,2.8159764936111427,0.7208130980000078,0.9608056714996133,0.9819060577693324,55.128,3.5356725165795995,354
boston,506,14,20,500,SSRF-JS,26.30853013913798,2.9168572452906663,0.7208130980000078,0.9608056714996133,0.9819060577693324,55.128,3.5356725165795995,354
boston,506,14,20,500,SSRF,26.414183813271304,2.9253287850168417,0.7208130980000078,0.9608056714996133,0.9819060577693324,55.128,3.5356725165795995,354
boston,506,14,20,500,SSRF-naive,25.726309398689917,2.8610997042466115,0.7603713490000246,0.9608056714996133,0.9819060577693324,55.128,3.5356725165795995,354
boston,506,14,20,500,SSRF-rob,25.659828975748134,2.8551674691326516,1.0644587269998738,0.9608056714996133,0.9819060577693324,55.128,3.5356725165795995,354
boston,506,14,20,500,RF-tuned,21.546960691665976,2.6057585568561534,2.060486734000051,0.9608056714996133,0.9819060577693324,55.128,3.5356725165795995,354
boston,506,14,20,500,SSRF-tuned,21.19669143499275,2.654282381973375,3.133098165000092,0.9608056714996133,0.9819060577693324,55.128,3.5356725165795995,354
boston,506,14,20,500,LassoRF,26.883979414027774,2.9230554977104957,0.5713661879999563,0.9608056714996133,0.9819060577693324,55.128,3.5356725165795995,354
boston,506,14,20,500,GBM,17.60264543243232,2.4470229724138775,0.22864245799996752,0.9608056714996133,0.9819060577693324,55.128,3.5356725165795995,354
boston,506,14,21,5,RF,23.1143818750736,2.9751460279486595,0.007774097000037727,0.9677104478747592,0.9853819876893514,54.8,3.534899205967359,354
boston,506,14,21,5,SSRF-JS,23.295949523595464,3.0141820128403225,0.007774097000037727,0.9677104478747592,0.9853819876893514,54.8,3.534899205967359,354
boston,506,14,21,5,SSRF,23.262273967110186,3.0161290735641018,0.007774097000037727,0.9677104478747592,0.9853819876893514,54.8,3.534899205967359,354
boston,506,14,21,5,SSRF-naive,23.163432876604027,2.9909426508830954,0.007939172999840594,0.9677104478747592,0.9853819876893514,54.8,3.534899205967359,354
boston,506,14,21,5,SSRF-rob,23.17671929997498,2.9906380990700985,0.011126134000051024,0.9677104478747592,0.9853819876893514,54.8,3.534899205967359,354
boston,506,14,21,10,RF,12.146466067865077,2.5283233865914787,0.015422863000139841,0.9598514774676113,0.9813074905381693,55.1,3.478129571312561,354
boston,506,14,21,10,SSRF-JS,12.135632891212344,2.5403899711828912,0.015422863000139841,0.9598514774676113,0.9813074905381693,55.1,3.478129571312561,354
boston,506,14,21,10,SSRF,12.13471235890863,2.5394454941704496,0.015422863000139841,0.9598514774676113,0.9813074905381693,55.1,3.478129571312561,354
boston,506,14,21,10,SSRF-naive,12.108496766894268,2.5309281493345086,0.018164487000149165,0.9598514774676113,0.9813074905381693,55.1,3.478129571312561,354
boston,506,14,21,10,SSRF-rob,12.11246884521769,2.53020585047379,0.02638745299987022,0.9598514774676113,0.9813074905381693,55.1,3.478129571312561,354
boston,506,14,21,25,RF,12.186249128869083,2.443453621574639,0.035675606000040716,0.9544296181224994,0.9781761114546537,55.16,3.530206757640839,354
boston,506,14,21,25,SSRF-JS,12.903517194968577,2.522004764558727,0.035675606000040716,0.9544296181224994,0.9781761114546537,55.16,3.530206757640839,354
boston,506,14,21,25,SSRF,12.895079584314024,2.5263453914159366,0.035675606000040716,0.9544296181224994,0.9781761114546537,55.16,3.530206757640839,354
boston,506,14,21,25,SSRF-naive,12.49501571358181,2.4785888076702243,0.040226836999863735,0.9544296181224994,0.9781761114546537,55.16,3.530206757640839,354
boston,506,14,21,25,SSRF-rob,12.406272920602369,2.467892749300372,0.05452372800004923,0.9544296181224994,0.9781761114546537,55.16,3.530206757640839,354
boston,506,14,21,25,RF-tuned,12.016940617230816,2.341884130781499,1.4124590260000787,0.9544296181224994,0.9781761114546537,55.16,3.530206757640839,354
boston,506,14,21,25,SSRF-tuned,12.509305022626927,2.427268395611391,1.4736382610001328,0.9544296181224994,0.9781761114546537,55.16,3.530206757640839,354
boston,506,14,21,25,LassoRF,12.708014591187453,2.45235435077241,0.051988123000000996,0.9544296181224994,0.9781761114546537,55.16,3.530206757640839,354
boston,506,14,21,25,GBM,11.31804393233881,2.314009462357895,0.19523738999987472,0.9544296181224994,0.9781761114546537,55.16,3.530206757640839,354
boston,506,14,21,100,RF,24.283768065100414,2.5338857815430176,0.1423922470000889,0.9670342197332069,0.9846566702188391,55.11,3.524662741400038,354
boston,506,14,21,100,SSRF-JS,24.218081485512872,2.544605662736563,0.1423922470000889,0.9670342197332069,0.9846566702188391,55.11,3.524662741400038,354
boston,506,14,21,100,SSRF,24.22575446989835,2.5460459574579097,0.1423922470000889,0.9670342197332069,0.9846566702188391,55.11,3.524662741400038,354
boston,506,14,21,100,SSRF-naive,24.243433712971328,2.5375458093048535,0.15290898200009906,0.9670342197332069,0.9846566702188391,55.11,3.524662741400038,354
boston,506,14,21,100,SSRF-rob,24.24366579212875,2.5373011458807184,0.2182622180000635,0.9670342197332069,0.9846566702188391,55.11,3.524662741400038,354
boston,506,14,21,100,RF-tuned,21.174571818139036,2.493700192479305,1.5556027339998764,0.9670342197332069,0.9846566702188391,55.11,3.524662741400038,354
boston,506,14,21,100,SSRF-tuned,22.000453362906576,2.4854227038782937,1.829705451999871,0.9670342197332069,0.9846566702188391,55.11,3.524662741400038,354
boston,506,14,21,100,LassoRF,23.362159190829534,2.518786350265479,0.23271186200008742,0.9670342197332069,0.9846566702188391,55.11,3.524662741400038,354
boston,506,14,21,100,GBM,21.665738623020662,2.648354541897433,0.296858033000035,0.9670342197332069,0.9846566702188391,55.11,3.524662741400038,354
boston,506,14,21,500,RF,9.861756422218075,2.0996327971632254,0.8403395600000749,0.9593075673998042,0.9811315649624714,54.964,3.5408670110282903,354
boston,506,14,21,500,SSRF-JS,10.492701666929326,2.164661744798816,0.8403395600000749,0.9593075673998042,0.9811315649624714,54.964,3.5408670110282903,354
boston,506,14,21,500,SSRF,10.550158541358,2.1688755487947162,0.8403395600000749,0.9593075673998042,0.9811315649624714,54.964,3.5408670110282903,354
boston,506,14,21,500,SSRF-naive,10.143375473896795,2.1282120797172754,0.8259964819999368,0.9593075673998042,0.9811315649624714,54.964,3.5408670110282903,354
boston,506,14,21,500,SSRF-rob,10.065388155288305,2.1202384892386363,1.1892416410000806,0.9593075673998042,0.9811315649624714,54.964,3.5408670110282903,354
boston,506,14,21,500,RF-tuned,8.379250808866457,2.0098200635475636,2.158590174999972,0.9593075673998042,0.9811315649624714,54.964,3.5408670110282903,354
boston,506,14,21,500,SSRF-tuned,9.310203302942993,2.100692021970658,3.2516037339999,0.9593075673998042,0.9811315649624714,54.964,3.5408670110282903,354
boston,506,14,21,500,LassoRF,10.712722800157236,2.1664660899845942,0.5240634369999952,0.9593075673998042,0.9811315649624714,54.964,3.5408670110282903,354
boston,506,14,21,500,GBM,8.01994871621345,2.0565292228324155,0.20770704400001705,0.9593075673998042,0.9811315649624714,54.964,3.5408670110282903,354
boston,506,14,22,5,RF,9.279858439574818,2.271538496977739,0.0074016329999722075,0.9632986421865496,0.9835639622765597,54.4,3.571541373863259,354
boston,506,14,22,5,SSRF-JS,9.477064965123043,2.30069973353023,0.0074016329999722075,0.9632986421865496,0.9835639622765597,54.4,3.571541373863259,354
boston,506,14,22,5,SSRF,9.52277939607699,2.3016504052805464,0.0074016329999722075,0.9632986421865496,0.9835639622765597,54.4,3.571541373863259,354
boston,506,14,22,5,SSRF-naive,9.351586329146466,2.280940670024323,0.008026969999946232,0.9632986421865496,0.9835639622765597,54.4,3.571541373863259,354
boston,506,14,22,5,SSRF-rob,9.337897452037618,2.2804087968953577,0.011254015000076834,0.9632986421865496,0.9835639622765597,54.4,3.571541373863259,354
boston,506,14,22,10,RF,7.249941870518383,2.007204170464039,0.014124847999937629,0.9500284384083839,0.9772635090221643,55.6,3.5311958504130287,354
boston,506,14,22,10,SSRF-JS,8.090818785263348,2.1247617080274606,0.014124847999937629,0.9500284384083839,0.9772635090221643,55.6,3.5311958504130287,354
boston,506,14,22,10,SSRF,8.249123937971126,2.142759476397194,0.014124847999937629,0.9500284384083839,0.9772635090221643,55.6,3.5311958504130287,354
boston,506,14,22,10,SSRF-naive,7.608983637007023,2.058516168811397,0.015820622999854095,0.9500284384083839,0.9772635090221643,55.6,3.5311958504130287,354
boston,506,14,22,10,SSRF-rob,7.508552466018216,2.04397620877065,0.022249963999911415,0.9500284384083839,0.9772635090221643,55.6,3.5311958504130287,354
boston,506,14,22,25,RF,14.679533684900019,2.6690178150066304,0.035306420000097205,0.958446305232751,0.9807229399761157,55.48,3.533110630695714,354
boston,506,14,22,25,SSRF-JS,15.495651112764422,2.7640727080085283,0.035306420000097205,0.958446305232751,0.9807229399761157,55.48,3.533110630695714,354
boston,506,14,22,25,SSRF,15.563301789970673,2.7728427076935938,0.035306420000097205,0.958446305232751,0.9807229399761157,55.48,3.533110630695714,354
boston,506,14,22,25,SSRF-naive,15.040130492930269,2.712215024503394,0.038381709000077535,0.958446305232751,0.9807229399761157,55.48,3.533110630695714,354
boston,506,14,22,25,SSRF-rob,14.941400891322246,2.6992217177034568,0.05440138300014041,0.958446305232751,0.9807229399761157,55.48,3.533110630695714,354
boston,506,14,22,25,RF-tuned,18.65458230119333,2.881564797410192,1.4497714280000764,0.958446305232751,0.9807229399761157,55.48,3.533110630695714,354
boston,506,14,22,25,SSRF-tuned,14.248789455721342,2.639894010698026,1.5053080940001564,0.958446305232751,0.9807229399761157,55.48,3.533110630695714,354
boston,506,14,22,25,LassoRF,16.711770932721286,2.792325383350615,0.0695620340000005,0.958446305232751,0.9807229399761157,55.48,3.533110630695714,354
boston,506,14,22,25,GBM,20.962145368315962,2.788235561522059,0.17765075300007993,0.958446305232751,0.9807229399761157,55.48,3.533110630695714,354
boston,506,14,22,100,RF,9.737757251949844,2.3370652005741333,0.14596493599992755,0.9578170741062916,0.9803654574362949,55.42,3.5196879921998776,354
boston,506,14,22,100,SSRF-JS,10.179011098733087,2.3944736666364856,0.14596493599992755,0.9578170741062916,0.9803654574362949,55.42,3.5196879921998776,354
boston,506,14,22,100,SSRF,10.184521999248737,2.395124015255027,0.14596493599992755,0.9578170741062916,0.9803654574362949,55.42,3.5196879921998776,354
boston,506,14,22,100,SSRF-naive,9.915654295951455,2.3609845366051836,0.1862346590000925,0.9578170741062916,0.9803654574362949,55.42,3.5196879921998776,354
boston,506,14,22,100,SSRF-rob,9.859697147046049,2.3543390108548614,0.22116375199993854,0.9578170741062916,0.9803654574362949,55.42,3.5196879921998776,354
boston,506,14,22,100,RF-tuned,9.131552853061464,2.147224935444672,1.6269122789999528,0.9578170741062916,0.9803654574362949,55.42,3.5196879921998776,354
boston,506,14,22,100,SSRF-tuned,9.434701890064646,2.185609235223693,1.8594623169999522,0.9578170741062916,0.9803654574362949,55.42,3.5196879921998776,354
boston,506,14,22,100,LassoRF,9.767795651081412,2.3658151646375005,0.1565757289999965,0.9578170741062916,0.9803654574362949,55.42,3.5196879921998776,354
boston,506,14,22,100,GBM,9.454836599492138,2.0292204863031915,0.1716654080000808,0.9578170741062916,0.9803654574362949,55.42,3.5196879921998776,354
boston,506,14,22,500,RF,13.462693038365018,2.524973169319827,0.7869278870000471,0.9547852917861803,0.9792025592933444,55.248,3.5237906914487853,354
boston,506,14,22,500,SSRF-JS,14.424268291098231,2.5970926573717366,0.7869278870000471,0.9547852917861803,0.9792025592933444,55.248,3.5237906914487853,354
boston,506,14,22,500,SSRF,14.520859007513295,2.603306375769708,0.7869278870000471,0.9547852917861803,0.9792025592933444,55.248,3.5237906914487853,354
boston,506,14,22,500,SSRF-naive,13.8850738487132,2.555831604621438,0.8208034089998364,0.9547852917861803,0.9792025592933444,55.248,3.5237906914487853,354
boston,506,14,22,500,SSRF-rob,13.774057540929046,2.5478771841366767,1.2912050060001548,0.9547852917861803,0.9792025592933444,55.248,3.5237906914487853,354
boston,506,14,22,500,RF-tuned,12.590493690368698,2.3542812076958146,2.3876317710000876,0.9547852917861803,0.9792025592933444,55.248,3.5237906914487853,354
boston,506,14,22,500,SSRF-tuned,12.817988033564736,2.417261415098788,3.4883364480001546,0.9547852917861803,0.9792025592933444,55.248,3.5237906914487853,354
boston,506,14,22,500,LassoRF,14.39326580740987,2.5635116785130374,0.5481698069997947,0.9547852917861803,0.9792025592933444,55.248,3.5237906914487853,354
boston,506,14,22,500,GBM,12.64708555020497,2.296302027835534,0.1502798139999868,0.9547852917861803,0.9792025592933444,55.248,3.5237906914487853,354
boston,506,14,23,5,RF,22.78645616424738,3.013483514657857,0.0073085509998236375,0.9590999265491817,0.9806127316276374,55.4,3.4251116560531782,354
boston,506,14,23,5,SSRF-JS,23.391297058202298,3.0016861174896174,0.0073085509998236375,0.9590999265491817,0.9806127316276374,55.4,3.4251116560531782,354
