"experiment","dgp","n","p","B","min_leaf","rep","snr","method","mse","mae","mse_true","coverage","interval_score","interval_width","dm_stat","dm_p","runtime","lambda","lambda_naive","leaves","n_eff","tuned_nodesize"
"grid","dgp1",1200,20,10,5,1,0.11909898579311,"RF-H",1.32277080398421,0.868048289577968,0.124222709533174,0.945,6.28380713694009,4.64895948457176,-2.78088845584615,0.00550590495040622,0.0349999999999966,0.903789551215637,0.971221937394754,408.3,1.7398914321333,80
"grid","dgp1",1200,20,10,5,1,0.11909898579311,"SSRF-JS-H",1.34255027708283,0.875112486875639,0.142209748928281,0.951666666666667,6.24639000707387,4.74985342234666,-1.98841762077964,0.046992566211755,0.0349999999999966,0.903789551215637,0.971221937394754,408.3,1.7398914321333,80
"grid","dgp1",1200,20,10,5,1,0.11909898579311,"RidgeRF",1.39089594827447,0.888927969619557,0.21615840399459,0.955,6.45874245468607,4.83610419049989,-0.460693968152045,0.645101728155765,0.097999999999999,0.903789551215637,0.971221937394754,408.3,1.7398914321333,80
"grid","dgp1",1200,20,10,5,1,0.11909898579311,"LassoRF",1.40597402572892,0.892110910158271,0.198278011915016,0.961666666666667,6.40745977197984,4.88310989450726,-0.0398821440747931,0.968193726293633,0.0579999999999927,0.903789551215637,0.971221937394754,408.3,1.7398914321333,80
"grid","dgp1",1200,20,10,5,1,0.11909898579311,"GBM",1.26991385222856,0.841612093080682,0.0679989832348527,0.95,6.25986034450587,4.63117168358827,-4.98010103740776,7.28525214918969e-07,0.219000000000008,0.903789551215637,0.971221937394754,408.3,1.7398914321333,80
"grid","dgp1",1200,20,10,5,1,0.11909898579311,"RF-tuned",1.28369638341261,0.848829884684487,0.104510798710832,0.953333333333333,6.35245477049997,4.59134686657582,-4.27560858639566,2.05750169546119e-05,5.467,0.903789551215637,0.971221937394754,408.3,1.7398914321333,80
"grid","dgp1",1200,20,10,5,1,0.11909898579311,"SSRF-tuned",1.30861591917325,0.853569875622186,0.0882182312263994,0.96,6.37330206523662,4.81248198726081,-3.41588520876783,0.000657031972668077,5.524,0.903789551215637,0.971221937394754,408.3,1.7398914321333,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"RF",1.26843875975766,0.838690983953336,0.0583652224724148,0.94,6.59967586331911,4.45786045609115,0.502766702705379,0.615220639136779,3.84699999999999,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"SSRF-JS",1.26738198796625,0.838757408203179,0.0580823042195474,0.943333333333333,6.57481669323491,4.48864546713035,NA,NA,3.84699999999999,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"SSRF",1.26698196320412,0.838659166087281,0.057526123298923,0.943333333333333,6.57380925024578,4.48483848410823,-1.50048834284306,0.133751220741321,3.84699999999999,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"SSRF-naive",1.26784919075973,0.838626039694633,0.057839182123049,0.94,6.59058164247987,4.46676930501869,0.337889236719792,0.735505807603393,3.84699999999999,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"SSRF-rob",1.26828069851257,0.838677563105378,0.0582784086239482,0.94,6.59646277523405,4.46479053210427,0.46884786005033,0.639263618998397,5.916,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"RF-H",1.27668237731668,0.846033135378003,0.0716035875118316,0.946666666666667,6.50596466650508,4.57872019657873,0.753487972671921,0.451304665852777,1.745,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"SSRF-JS-H",1.33844015956718,0.871722384985804,0.137005132293334,0.941666666666667,6.53087082109985,4.71466665046148,3.45669708972167,0.000565982738929593,1.745,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"RidgeRF",1.27926031058562,0.846058678268284,0.0794598211018014,0.936666666666667,6.52335971620008,4.56708485144653,1.03877281248763,0.299119839441319,3.205,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"LassoRF",1.37178352108701,0.876725317261339,0.144183915393083,0.936666666666667,6.6360485777005,4.60210019585958,4.32872606952041,1.62475507405862e-05,1.10499999999999,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"GBM",1.28873303408276,0.850014036267232,0.080937400478229,0.945,6.57208325118924,4.50151343946723,1.51982402577739,0.128818851595296,0.345000000000013,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"RF-tuned",1.26387907083741,0.836687677313793,0.0515683803757365,0.94,6.62530794617746,4.43145428474736,-0.522124390433416,0.60168016980285,8.223,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,500,5,1,0.11909898579311,"SSRF-tuned",1.26329625313353,0.836551979130867,0.0516837490999184,0.945,6.5677003295696,4.47298187680019,-0.673768145648728,0.500588591345254,11.497,0.912016442209151,0.97365481010268,406.604,1.74729888041189,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"RF",1.26261285786885,0.843804327225779,0.182865639093527,0.963333333333333,5.76345395111903,4.70545266301811,6.15887181772505,9.98137576813668e-10,0.0779999999999887,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"SSRF-JS",1.24491761595521,0.837199684222327,0.164393377327154,0.961666666666667,5.71857132341463,4.6517653467547,NA,NA,0.0779999999999887,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"SSRF",1.24055174246613,0.836019743452412,0.160555944476333,0.965,5.71106299637198,4.66987348493021,-3.72455513697488,0.000204755845911059,0.0779999999999887,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"SSRF-naive",1.25421115610304,0.840762134733038,0.174359421006923,0.963333333333333,5.73832925222713,4.67794155056715,5.49487995229514,4.77170133418316e-08,0.0779999999999887,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"SSRF-rob",1.26073353253639,0.84309425489906,0.18099127162344,0.963333333333333,5.75934580272731,4.7017737099541,6.06822149068419,1.73195915294554e-09,0.11699999999999,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"RF-H",1.22402293871598,0.834628439778118,0.121955526169113,0.963333333333333,5.53266541050122,4.42740368944387,-0.701673786118537,0.483018795662355,0.0339999999999918,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"SSRF-JS-H",1.23428334941059,0.834910535323437,0.156646844256414,0.951666666666667,5.65155230984321,4.38327552941548,-0.346565437639123,0.728978625186276,0.0339999999999918,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"RidgeRF",1.23738467095086,0.846024636830013,0.173683989749032,0.951666666666667,5.71345155829744,4.34381770647656,-0.246042375933427,0.805691541097727,0.105000000000004,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"LassoRF",1.23538039325093,0.847516246800257,0.172601934828711,0.971666666666667,5.59086065654816,4.75834380343667,-0.298930300983559,0.765045029075708,0.061000000000007,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"GBM",1.13644729055135,0.800928644704498,0.0660392682163053,0.963333333333333,5.34665529438138,4.38172620108304,-4.30048366522171,1.84269659087168e-05,0.256,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"RF-tuned",1.18929521134899,0.818908336554922,0.112712634816016,0.966666666666667,5.43814100652391,4.497586540322,-1.97492232504844,0.0485060725350947,5.51899999999999,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,10,5,2,0.152861973308143,"SSRF-tuned",1.14855107056563,0.801736230711888,0.0900360585502834,0.968333333333333,5.37100018180475,4.43065761223018,-3.73722324630254,0.000194826659714603,5.586,0.922533270719151,0.977015842458211,411.6,1.73382114020941,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"RF",1.1469703725726,0.80286975121915,0.0672090173146775,0.95,5.39903826859706,4.27099528371027,0.664159223839118,0.50671610458029,3.922,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"SSRF-JS",1.14569259293353,0.802210470291082,0.066273790735162,0.95,5.39263585365689,4.2303361830086,NA,NA,3.922,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"SSRF",1.14524801028975,0.802028763554742,0.065809062277175,0.95,5.39294565409724,4.22839659799398,-1.5098503746827,0.131345078620137,3.922,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"SSRF-naive",1.14613320558032,0.802537190690041,0.0664941239070393,0.95,5.39526834807984,4.25386395680913,0.359843926520415,0.719027222585911,3.922,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"SSRF-rob",1.14677900954402,0.802795937928212,0.0670455879645155,0.95,5.3982502844056,4.26465945902121,0.627397489601499,0.530518169917617,5.98999999999999,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"RF-H",1.15542723538819,0.805164146771076,0.0799063959258558,0.956666666666667,5.44403163075447,4.28603118000472,0.863047187950715,0.388284118750868,1.83200000000001,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"SSRF-JS-H",1.22372187125977,0.831016154613934,0.148464076007702,0.963333333333333,5.64799210721334,4.54659697374305,3.98762753776457,7.07727258664795e-05,1.83200000000001,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"RidgeRF",1.16041040645715,0.808070344295461,0.0707330244472979,0.963333333333333,5.54262453617344,4.43615273920995,1.45383999910775,0.146252365064634,3.22000000000001,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"LassoRF",1.15484052241138,0.803124778489951,0.083149314697501,0.966666666666667,5.4761891173875,4.35571661344759,0.88075725944711,0.3786257255353,1.762,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"GBM",1.14945421171893,0.801580306335825,0.0794264536602553,0.956666666666667,5.45594530509869,4.37798697523309,0.364034240161255,0.715896624424729,0.35499999999999,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"RF-tuned",1.13543007854341,0.798258639355488,0.0596281759020391,0.958333333333333,5.38002882983871,4.31900711496604,-2.08130177827602,0.0376180686162526,7.45099999999999,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",1200,20,500,5,2,0.152861973308143,"SSRF-tuned",1.13608799292037,0.797784527302543,0.0617176654844128,0.955,5.39745986047641,4.27265326300027,-1.9434382395282,0.0521969817106249,9.86799999999999,0.919145048299665,0.975900399306778,405.878,1.75015333993103,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"RF",1.3895019675692,0.858097093635319,0.16986997083534,0.94,6.69205623425901,4.72438335152867,8.07563444671651,1.14793411341192e-15,0.187000000000012,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"SSRF-JS",1.37194865443741,0.850177774728459,0.150652037429706,0.942,6.67000035864755,4.67995453613677,NA,NA,0.187000000000012,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"SSRF",1.36864505083761,0.849157991874412,0.147869116929019,0.942,6.65599299033661,4.67534179000727,-4.47433810793437,8.09566335825157e-06,0.187000000000012,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"SSRF-naive",1.38164632210578,0.854684323622566,0.161632742729272,0.943,6.67337104476465,4.72989319402173,6.82632047431547,1.15136799920127e-11,0.187000000000012,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"SSRF-rob",1.38762337853491,0.857251710949443,0.167864964313675,0.94,6.69003510826883,4.71697309305253,7.98872074279482,2.2805439520004e-15,0.245000000000033,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"RF-H",1.34570947726215,0.837183162747821,0.1197758912255,0.946,6.56419823372152,4.64491453951441,-1.09442373545671,0.273901030343265,0.0720000000000027,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"SSRF-JS-H",1.37988124318751,0.84578895323002,0.143427060447512,0.948,6.61471933174823,4.62613220480238,0.317902035351015,0.750592453194761,0.0720000000000027,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"RidgeRF",1.43348884185613,0.866054620386577,0.197283940234356,0.957,6.75594554543607,4.85862953910214,2.06903826509806,0.0386707577657634,0.222000000000008,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"LassoRF",1.4805722304814,0.882045161970985,0.252364819946734,0.951,6.61872643488852,5.03146908772519,3.11629332279913,0.00185743076976205,0.0910000000000082,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"GBM",1.26701296188176,0.804191714519468,0.0436663436528682,0.946,6.42337651354452,4.64154222174224,-5.46871885404455,5.10115092603091e-08,0.406999999999982,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"RF-tuned",1.30492600377535,0.825717947053521,0.103263544925505,0.947,6.44603515189602,4.62249125473813,-3.08473068412216,0.0020652569427393,13.417,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,10,5,1,0.124431445286104,"SSRF-tuned",1.31442055558825,0.821954464820743,0.0904486483062134,0.947,6.54489487079964,4.66465396101848,-2.74107633946905,0.00617833435443733,13.575,0.927891073046519,0.977747945345906,666.2,1.77991552069642,80
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"RF",1.27382344249718,0.810291832202996,0.051999745697339,0.961,6.25166918415727,4.85079265269705,0.755987901840548,0.449745523977129,9.44200000000001,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"SSRF-JS",1.27248616423929,0.809174834763233,0.0493425272097043,0.963,6.24108955219992,4.8402629868025,NA,NA,9.44200000000001,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"SSRF",1.27220388766007,0.809028326372012,0.0488372498119685,0.963,6.24010501254986,4.8378556429377,-1.38715481569991,0.165549196406483,9.44200000000001,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"SSRF-naive",1.27302777995499,0.809752830369454,0.0506711648687084,0.963,6.2498410289772,4.8599999009413,0.474004939346406,0.635548151771906,9.44200000000001,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"SSRF-rob",1.27363223009843,0.810156329389603,0.051697028449032,0.961,6.25122720502471,4.85307355069,0.710893912629801,0.477232912777992,12.471,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"RF-H",1.28675215521566,0.814243346481049,0.0567535754469657,0.963,6.2145095106775,4.80137434868995,1.29537581787737,0.195340185548974,3.33099999999999,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"SSRF-JS-H",1.37899236219642,0.844981100890924,0.141467571580489,0.966,6.36252199131587,4.95251152071585,5.15770505846026,2.74700007941223e-07,3.33099999999999,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"RidgeRF",1.29183647629132,0.817590277378776,0.0601428785528719,0.961,6.34357156544184,4.88775717476115,1.67307758382402,0.0944684911072396,8.52500000000001,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"LassoRF",1.37434120523693,0.837316543129278,0.146176883148076,0.958,6.5274444050225,5.04801841377787,4.56314212782892,5.34531966007291e-06,2.29599999999999,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"GBM",1.27424282962799,0.807937888270033,0.0524832139609428,0.96,6.21879387523318,4.78230108452064,0.164616458021888,0.869262519664821,0.681999999999988,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"RF-tuned",1.26640623708467,0.807351232149532,0.0451630445287534,0.962,6.23332934710503,4.80999175378542,-1.56356682506158,0.1180776147502,18.955,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,500,5,1,0.124431445286104,"SSRF-tuned",1.26475252679184,0.806524010798381,0.0439006564930997,0.964,6.20692774556082,4.83771030876887,-1.99123378648326,0.0465910902399419,25.298,0.926110631678826,0.977733502433082,672.022,1.7599150654669,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"RF",1.45892632871832,0.89363237306054,0.212507321533909,0.949,6.59350271937445,4.57473756405304,8.86398609870547,1.67001114923319e-18,0.197000000000003,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"SSRF-JS",1.4308826775684,0.884216454522326,0.185337869741544,0.949,6.54084088119565,4.50376328533624,NA,NA,0.197000000000003,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"SSRF",1.42450626796437,0.882076790743986,0.179724098782756,0.949,6.52186913635324,4.52056271601008,-5.99687469109857,2.38102009554896e-09,0.197000000000003,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"SSRF-naive",1.445750251853,0.889279300973058,0.199789610603675,0.95,6.56671607746838,4.55084851385788,8.01758797921435,1.81696464984837e-15,0.197000000000003,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"SSRF-rob",1.45649468625547,0.892842425041814,0.210120767816507,0.949,6.58860389229296,4.57058856896325,8.82407337901515,2.35552190050064e-18,0.306000000000012,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"RF-H",1.36888081444537,0.865629419305131,0.114128996700296,0.959,6.33189161920202,4.73573381800337,-2.04175775373494,0.0413065895225945,0.0670000000000073,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"SSRF-JS-H",1.38265218659691,0.870763094952973,0.141915368297462,0.954,6.42070003810464,4.67230907937062,-1.4807513673718,0.138830430583139,0.0670000000000073,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"RidgeRF",1.44999579288678,0.893735375957508,0.211253220053053,0.962,6.39365872830171,4.93248269446096,0.466006378987388,0.641261705904884,0.234000000000009,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"LassoRF",1.58315121449069,0.933276154237688,0.301546860281363,0.953,6.77460356288816,4.98911404329898,3.94145749950916,8.37735218337172e-05,0.0869999999999891,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"GBM",1.29523029150662,0.832705943453636,0.0507870213042134,0.95,6.28524099556868,4.36163210171461,-5.31639998764617,1.17663667464666e-07,0.408000000000015,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"RF-tuned",1.37209398770185,0.861939711089522,0.13196630096146,0.944,6.45060204388002,4.51333977718945,-2.32885534836515,0.0199659536263009,13.707,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,10,5,2,0.121336759255832,"SSRF-tuned",1.37454580158241,0.868717365546444,0.123111760080624,0.953,6.36987376321656,4.56870851074771,-2.20717396602,0.0274151581647674,13.839,0.92308616841203,0.97672717427096,677,1.75231295982187,40
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"RF",1.29209562784494,0.834916102262247,0.0600237764342713,0.97,6.06322792989019,4.63859820984181,1.45538578352776,0.145719506039001,9.536,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"SSRF-JS",1.28927552528134,0.834720693662732,0.0567593330786723,0.968,6.0489640265949,4.6238043542788,NA,NA,9.536,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"SSRF",1.28866366186916,0.834495581926904,0.0558092655012835,0.968,6.05511034070434,4.64156034327107,-2.05125207047482,0.0403724767364713,9.536,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"SSRF-naive",1.2906337713439,0.834640200900921,0.0583492113057945,0.97,6.06462572259982,4.65139267164625,1.10249434053124,0.27037953127325,9.536,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"SSRF-rob",1.29180237071563,0.834874963179596,0.0596978127864461,0.97,6.06374331503356,4.642084262425,1.41716308028623,0.15659108522611,12.378,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"RF-H",1.2992513787665,0.837504535381343,0.058310969798662,0.968,6.12865005144036,4.73255915508881,0.783884949920301,0.433200491272859,3.309,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"SSRF-JS-H",1.37753836046101,0.869462941930441,0.139999531313012,0.967,6.20923903242769,4.83263380987841,4.31212007338147,1.6956536426103e-05,3.309,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"RidgeRF",1.32002303190739,0.845491830867022,0.067835612393468,0.965,6.16677614237787,4.74186133362401,2.89899746946987,0.00378440011550013,8.09700000000001,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"LassoRF",1.4843949938021,0.90057573908525,0.209818759347042,0.966,6.61718069042658,4.97690610634508,7.07932332039412,1.99738071852609e-12,2.19599999999997,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"GBM",1.29711210622907,0.833804360392765,0.0506461674331871,0.968,6.07783143432875,4.65278938674956,0.652620314050145,0.514076126641372,0.672000000000025,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"RF-tuned",1.29285453109113,0.833277890305218,0.0505656614427336,0.968,6.09335146151012,4.59714709406868,0.754630873957051,0.450559383394332,17.797,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp1",2000,24,500,5,2,0.121336759255832,"SSRF-tuned",1.28897410555377,0.832061454102976,0.0482687623544721,0.968,6.12668332914538,4.71010045789169,-0.0563946993215479,0.955033015510716,23.366,0.922663471005524,0.976985986370881,672.866,1.7570199120758,80
"grid","dgp2",300,10,10,5,1,0.109403032214723,"RF",0.840031294236444,0.664495223093163,0.196877532266531,0.958,5.00568186434029,3.9246151077497,8.02885840350924,2.7510126951569e-15,0.0129999999999768,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
"grid","dgp2",300,10,10,5,1,0.109403032214723,"SSRF-JS",0.787534976986407,0.634553581326788,0.138784446140547,0.958,4.85350908112784,3.91978529134049,NA,NA,0.0129999999999768,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
"grid","dgp2",300,10,10,5,1,0.109403032214723,"SSRF",0.783864118626242,0.631923446532881,0.134100898865306,0.956,4.84262743836672,3.90208037143541,-2.55267894093342,0.0108375503110359,0.0129999999999768,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
"grid","dgp2",300,10,10,5,1,0.109403032214723,"SSRF-naive",0.81575180216325,0.651192627510776,0.169042644445224,0.954,4.93299074914577,3.86826115695808,7.1237829712392,2.00742984005848e-12,0.0129999999999768,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
"grid","dgp2",300,10,10,5,1,0.109403032214723,"SSRF-rob",0.837009692806523,0.662972372884235,0.193684247717569,0.958,4.99960295432301,3.93474059254112,7.91213361113977,6.68613814471482e-15,0.0319999999999254,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
"grid","dgp2",300,10,10,5,1,0.109403032214723,"RF-H",0.766498319909568,0.61779282222993,0.0808041170009619,0.962,4.73190126403236,3.86075917586081,-1.09349784337516,0.274438876632135,0.0110000000000241,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
"grid","dgp2",300,10,10,5,1,0.109403032214723,"SSRF-JS-H",0.755105708335672,0.614500893639023,0.0884280694844041,0.968,4.76039110037938,3.98658374218821,-1.60878503692029,0.107979301401276,0.0110000000000241,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
"grid","dgp2",300,10,10,5,1,0.109403032214723,"RidgeRF",0.827801396342254,0.653101849393725,0.178463449279511,0.966,4.80848689874713,3.99962647524162,1.49895892110847,0.134200211427192,0.0389999999999873,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
"grid","dgp2",300,10,10,5,1,0.109403032214723,"LassoRF",0.835973563100355,0.666572642731067,0.172380010082381,0.956,4.99464201491985,3.94811666372632,1.88427662792576,0.0598177270319283,0.0269999999999868,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
"grid","dgp2",300,10,10,5,1,0.109403032214723,"GBM",0.737520612344443,0.604858624181078,0.0817656992199389,0.966,4.68885852455619,3.78293053478389,-2.6977202999223,0.00709923697162701,0.0360000000000014,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
"grid","dgp2",300,10,10,5,1,0.109403032214723,"RF-tuned",0.918200264079129,0.691223096583835,0.3018376347734,0.964,5.16923406185404,4.21015617758747,3.76106803714014,0.000179020203778147,0.465000000000032,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
"grid","dgp2",300,10,10,5,1,0.109403032214723,"SSRF-tuned",0.783930035695288,0.633683300422703,0.15368435387093,0.962,4.811883785964,3.77257090404776,-0.147239013362905,0.882973077028736,0.477000000000032,0.783904650634944,0.931815431663171,101.6,1.73038830990429,10
